time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,vel_bin20_beam0,vel_bin20_beam1,vel_bin20_beam2,vel_bin20_beam3,vel_bin21_beam0,vel_bin21_beam1,vel_bin21_beam2,vel_bin21_beam3,vel_bin22_beam0,vel_bin22_beam1,vel_bin22_beam2,vel_bin22_beam3,vel_bin23_beam0,vel_bin23_beam1,vel_bin23_beam2,vel_bin23_beam3,vel_bin24_beam0,vel_bin24_beam1,vel_bin24_beam2,vel_bin24_beam3,vel_bin25_beam0,vel_bin25_beam1,vel_bin25_beam2,vel_bin25_beam3,vel_bin26_beam0,vel_bin26_beam1,vel_bin26_beam2,vel_bin26_beam3,vel_bin27_beam0,vel_bin27_beam1,vel_bin27_beam2,vel_bin27_beam3,vel_bin28_beam0,vel_bin28_beam1,vel_bin28_beam2,vel_bin28_beam3,vel_bin29_beam0,vel_bin29_beam1,vel_bin29_beam2,vel_bin29_beam3,vel_bin30_beam0,vel_bin30_beam1,vel_bin30_beam2,vel_bin30_beam3,vel_bin31_beam0,vel_bin31_beam1,vel_bin31_beam2,vel_bin31_beam3,vel_bin32_beam0,vel_bin32_beam1,vel_bin32_beam2,vel_bin32_beam3,vel_bin33_beam0,vel_bin33_beam1,vel_bin33_beam2,vel_bin33_beam3,vel_bin34_beam0,vel_bin34_beam1,vel_bin34_beam2,vel_bin34_beam3,vel_bin35_beam0,vel_bin35_beam1,vel_bin35_beam2,vel_bin35_beam3,vel_bin36_beam0,vel_bin36_beam1,vel_bin36_beam2,vel_bin36_beam3,vel_bin37_beam0,vel_bin37_beam1,vel_bin37_beam2,vel_bin37_beam3,vel_bin38_beam0,vel_bin38_beam1,vel_bin38_beam2,vel_bin38_beam3,vel_bin39_beam0,vel_bin39_beam1,vel_bin39_beam2,vel_bin39_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
1618085776.000023,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,614.0,21.0,4.0,10.0,16.0,16.0,16.0,23.0,0.0,1486.0,4.5,17.8,-19.79,-1.49,35.0,9.13,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,0.22654959477873657,0.705619368700116,0.2666649076789746,-0.004034355032538416,0.08969544381365938,0.09605962387258293,0.0,0.0,0.0,-0.0034352694533236333,0.23510283565233672,0.02947635649148994,-0.010305876339632036,0.7053131593463837,0.08842965277448546,3.0000197887420654,0.7999999999999998,0.0,0.0,0.0,0.0,-77.28435182977185,-155.81866442169306,4.5,0.0,-156.52397758103945,0.0,5.0,11.829468139621635,20.47365802693299,164.89761390174502,-0.06041345349629291,-0.3152877568610352,-0.028650392845264903,-0.032,-0.10655440112308802,-0.18207066326483565,0.031167822824234637,-0.056,0.004034355032538416,-0.08969544381365938,0.09605962387258293,-0.062,0.018777987540412593,-0.18303539379489264,0.03023957344739993,0.025,0.038343370712427695,-0.19281589013673034,-0.03912567485922352,-0.01,,,,,,,,,-0.009009247655809717,0.032971196924625794,0.0032762219146196033,0.08600000000000001,0.017186520227940455,-0.0819922340904148,0.06477574446748732,-0.003,0.06887759941369541,-0.16995440976827825,0.06200302330792167,-0.006,0.12305318497253372,-0.23883434820627145,-0.021588603127596685,0.009000000000000001,0.05289279586558939,-0.17698999583535302,-0.060406071877939574,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,7.73,7.8100000000000005,5.94,11.13,0.0034352694533236333,-0.23510283565233672,0.02947635649148994,-0.016,106.75,106.75,109.19,102.48
1618085779.000045,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,615.0,21.0,4.0,10.0,16.0,16.0,19.0,45.0,0.0,1486.0,5.1000000000000005,17.8,-19.79,-1.49,35.0,9.13,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,0.16991206105096943,0.5292141059462778,0.19999852181573496,-0.02291174423882112,0.14084806109008652,0.06298313792673481,0.0,0.0,0.0,0.011783264370149982,0.2736688535007483,0.01313443201547456,0.03535005437992074,0.8210126285419902,0.0394035872752372,3.0000221729278564,0.6000000000000005,0.0,0.0,0.0,0.0,-77.24900177539193,-154.99765179315108,5.1000000000000005,0.0,-155.81866442169306,0.0,4.0,11.931234467110276,22.762943283285896,165.44813433890386,-0.05724637381983947,-0.32076736460018457,-0.03164096224724344,-0.026000000000000002,-0.0844507922945077,-0.11986259486419805,0.051942487746073934,-0.101,0.02291174423882112,-0.14084806109008652,0.06298313792673481,-0.07200000000000001,0.02828080962509124,-0.19735465105644184,0.006351182042692215,0.073,,,,,,,,,-0.1747778247014053,0.03149444224260542,-0.11172203050639576,0.133,0.06254749333502753,0.005590606760597781,0.009516101804470364,0.127,-0.02967293413555388,-0.22578375631925393,0.07631652745084008,-0.093,0.07516414548255218,-0.20783265263079043,0.023705268071189,-0.079,0.06451592511357473,-0.06281990484141428,-0.08775736414942777,0.001,0.1181307487424458,-0.09990495345388417,-0.09912177599764026,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,7.2700000000000005,7.29,5.45,10.91,-0.011783264370149982,-0.2736688535007483,0.01313443201547456,0.009000000000000001,96.38,109.19,112.24,100.03999999999999
1618085782.000065,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,616.0,21.0,4.0,10.0,16.0,16.0,22.0,65.0,0.0,1486.0,5.1000000000000005,17.8,-19.79,-1.49,35.0,9.13,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,,,,-0.03457006946041608,0.22091225342145837,0.06018875796820674,0.0,0.0,0.0,0.014418539812151243,0.2596475048277278,0.02410972721580386,0.04325590819886681,0.7789477144854735,0.07232966449679162,3.0000200271606445,0.0,0.0,0.0,0.0,0.0,-77.20574586719306,-154.2187040786656,5.1000000000000005,0.0,-154.99765179315108,0.0,4.0,11.395013762034477,22.928859260187554,167.20808027466538,-0.057688145926712286,-0.35891405297403417,-0.05918429181202181,-0.023,-0.09651051663406507,-0.03316324971729963,0.0765958161208161,-0.146,0.03457006946041608,-0.22091225342145837,0.06018875796820674,-0.018000000000000002,0.0781562510455715,-0.16462797029121456,-0.0017977264242833545,0.055,0.21432606426412784,-0.18464052278000287,-0.06234753823990316,,-0.006677423927600244,0.006577883406647179,-0.0799821446297839,0.07,0.003838790844348995,-0.00015820178174419624,-0.04279297438890636,0.196,0.11504917814994407,-0.12296146331331115,0.005400476541164014,-0.032,0.08634730831626602,-0.09114753188444788,0.018364906150297913,0.024,0.14464624068269252,-0.0731018312630136,0.002566577947086244,0.04,0.0466350821836729,-0.06179267997044015,-0.04470831926826192,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,6.79,6.7,4.98,10.040000000000001,-0.014418539812151243,-0.2596475048277278,0.02410972721580386,-0.004,107.97,103.09,109.8,101.25999999999999
1618085785.000084,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,617.0,21.0,4.0,10.0,16.0,16.0,25.0,84.0,0.0,1486.0,5.7,17.8,-19.79,-1.49,35.0,9.13,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,0.16991225009734573,0.5292146947567978,0.19999874433670012,-0.03679580090049243,0.21520918230628813,0.057446295678225956,0.0,0.0,0.0,0.016724575440526246,0.24671532951968492,0.04512022557930566,0.050174041330090235,0.740150635459001,0.1353615265804226,3.000018835067749,0.5999999999999996,0.0,0.0,0.0,0.0,-77.15557182586296,-153.4785534432066,5.7,0.0,-154.2187040786656,0.0,4.0,11.468233945648514,23.769839291407475,166.96084077465045,-0.021719717162783023,-0.2794709271244565,0.011236315168480136,0.035,-0.009483136598746037,-0.03130724152413935,0.10951678751862078,-0.096,0.03679580090049243,-0.21520918230628813,0.057446295678225956,0.006,0.12263198203015196,-0.1311462417657736,-0.004007524681115411,-0.002,,,,,-0.17055912950218605,0.08571705676992109,-0.04877673135992874,0.051000000000000004,0.2659637476174364,-0.1618836423192232,-0.037655959724198065,,-0.12046390839386806,-0.08001808204637009,0.07020365603082329,-0.098,0.01669770890520246,-0.21874397373082008,0.08811504113241622,-0.044,0.051596979843760424,-0.09848453144343729,0.027776766143113123,0.024,0.04761873441013653,-0.1051875032709253,-0.0036118262424933486,-0.052000000000000005,-0.07269522601558995,0.032637071710595246,-0.09431980526220227,,,,,,,,,,-0.38581350870402287,0.03269548769245542,-0.027439781085923147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,6.22,6.140000000000001,4.55,9.4,-0.016724575440526246,-0.24671532951968492,0.04512022557930566,-0.016,104.31,110.41,112.85,104.92
1618085789.000013,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,618.0,21.0,4.0,10.0,16.0,16.0,29.0,13.0,0.0,1487.0,6.5,17.8,-19.79,-1.49,35.0,9.15,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,0.1699163248241747,0.5292273860448821,0.200003540578577,-0.013613755066870327,0.1796615533729021,0.04801449690057279,0.0,0.0,0.0,0.04601468265812064,0.26573354302089863,0.06165495189709141,0.18405547231817118,1.0629153554069117,0.24661544178161596,3.999929189682007,0.7999999999999998,0.0,0.0,0.0,0.0,-76.97151635354479,-152.4156380877997,6.5,0.0,-153.4785534432066,0.0,3.0,11.44919510965875,23.50087946873168,167.25524323162745,-0.10046770919363315,-0.18414455546744463,0.07518658192178151,0.002,-0.02648777293875029,-0.09232168203245311,0.10265527220481094,-0.107,0.013613755066870327,-0.1796615533729021,0.04801449690057279,-0.017,,,,,,,,,0.06684345540552775,-0.1118314852701486,0.03828408770914829,0.14300000000000002,-0.13477434849826594,-0.10587035444310118,0.056606916864991766,-0.013000000000000001,-0.05044840847873705,-0.09019907609510464,0.10147947947024567,-0.069,-0.033284057895826114,-0.1645725486494844,0.07670102816129898,-0.028,0.045800629910985075,-0.17807950638376946,0.04643265775152224,0.022,0.03095714000754248,-0.20036276387794222,0.011018998763290141,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,5.3500000000000005,5.2700000000000005,3.9,8.0,-0.04601468265812064,-0.26573354302089863,0.06165495189709141,0.008,108.58,104.31,108.58,107.36
1618085792.000032,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,619.0,21.0,4.0,10.0,16.0,16.0,32.0,32.0,0.0,1486.0,7.4,17.8,-19.79,-1.49,35.0,9.13,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,0.2548683751460189,0.7938220421351977,0.2999981165050505,-0.07539395923500009,0.12300223128543973,0.013971471278084433,0.0,0.0,0.0,0.05985858548312059,0.2162473572469317,0.06399242320523442,0.17957688388987472,0.6487461447744194,0.19197847491732975,3.000018835067749,0.9000000000000004,0.0,0.0,0.0,0.0,-76.7919394696549,-151.76689194302529,7.4,0.0,-152.4156380877997,0.0,5.0,11.544683800554477,19.65516149310018,168.79568946226675,-0.056632365860822986,-0.102886671569867,0.11784357407292186,-0.05,-0.05210149641110624,-0.17711857151775073,0.08711742475093547,-0.017,0.07539395923500009,-0.12300223128543973,0.013971471278084433,0.009000000000000001,-0.14056699310266013,0.05823402325858454,0.009935742810446532,0.127,0.05650208943843785,-0.036123986398687205,0.08121928032036625,0.059000000000000004,-0.01659688409050456,-0.2458590762677829,-0.017171431368376643,,0.13970231317455656,0.09572890815270389,0.06449992122141944,,-0.026666810781555576,-0.11487931962053653,0.10300302484035757,0.04,-0.02018742474610958,-0.16327157162869088,0.0758146541244991,-0.011,0.09990336724385951,-0.1454156111108451,0.0047557605698770634,0.019,,,,,,,,,,,,,,,,,-0.2256049824285546,-0.3186867468487559,0.07415624913902095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,4.42,4.34,3.38,6.17,-0.05985858548312059,-0.2162473572469317,0.06399242320523442,-0.01,107.97,106.75,112.24,98.82
1618085795.00005,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,620.0,21.0,4.0,10.0,16.0,16.0,35.0,50.0,0.0,1487.0,7.4,17.8,-19.79,-1.49,35.0,9.15,51.0,0.0,95.0,0.0,20.400000000000002,1.5,15.0,0.0,0.0,,,,0.08405574282303845,-0.02059711080296162,0.030403801161001887,0.0,0.0,0.0,0.07650232100264759,0.21102308799835315,0.043481619252819674,0.2295083492156178,0.6330730876937442,0.13044564563722585,3.0000181198120117,0.0,0.0,0.0,0.0,0.0,-76.56243112043929,-151.13381885533155,7.4,0.0,-151.76689194302529,0.0,4.0,10.918609360540595,14.66736974932995,172.41409458626168,-0.05623345438700149,-0.11641493717379091,0.08018953180139748,-0.057,-0.043345258565127415,-0.20553389578365186,0.04279025875029496,-0.025,-0.08405574282303845,0.02059711080296162,0.030403801161001887,0.148,0.006582767942640882,-0.10098733759616013,0.08667886023392624,0.002,0.10824882597845309,-0.2353396331358948,-0.009562883966096784,,,,,,,,,,-0.06969720572502568,-0.21674471815309826,0.06117210693492126,-0.013000000000000001,0.05557341958478297,-0.13244327774220266,0.00961109861334411,0.046,0.20586931183079213,-0.08383386940769735,-0.07544341446706405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,3.67,3.58,3.02,4.8,-0.07650232100264759,-0.21102308799835315,0.043481619252819674,0.0,104.31,107.36,108.58,109.8
1618085798.000069,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,621.0,21.0,4.0,10.0,16.0,16.0,38.0,69.0,0.0,1487.0,8.3,17.29,-31.39,-1.49,35.0,9.15,51.0,0.0,95.0,0.0,6.800000000000001,1.5,15.0,0.0,0.0,0.14612800132323298,0.4694515640956722,0.2999981165050505,-0.014029714463241964,-0.03803243527520837,0.08169884319326061,0.0,0.0,0.0,0.04943108436529055,0.17966053450932176,0.079578013535752,0.14829418413369458,0.5389849874463046,0.23873553946453227,3.000018835067749,0.9000000000000004,-11.600000000000001,0.0,0.0,0.0,-76.4141369363056,-150.59483386788526,8.3,0.0,-151.13381885533155,0.0,3.0,11.250043145482039,2.0298110660757476,-79.38415423558743,-0.05748284270254837,-0.12182681360819841,0.08616815119815073,-0.014,-0.028637136948204182,-0.1545351052028471,0.10163078100336913,0.052000000000000005,0.014029714463241964,0.03803243527520837,0.08169884319326061,0.057,,,,,,,,,-0.02752949218118261,-0.062000208390072684,-0.12351154286071309,,-0.07819495198204217,-0.13862630373415433,-0.01401061731445485,0.151,0.10656041655049474,-0.07905002337393294,0.04867208059211873,0.082,0.07340062126894728,-0.13050035695103684,-0.03303037439970265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,3.08,3.06,2.64,3.84,-0.04943108436529055,-0.17966053450932176,0.079578013535752,0.0,103.09,105.53,109.19,101.87
1618085801.000086,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,622.0,21.0,4.0,10.0,16.0,16.0,41.0,86.0,0.0,1486.0,9.0,24.69,-26.0,-0.9,35.0,9.16,51.0,0.0,95.0,0.0,1.2000000000000002,0.9,15.0,0.0,0.0,0.1998323710947188,0.43466655181358693,0.23333199819692985,0.021848161151412696,0.048720661963870954,0.05883837992419676,0.0,0.0,0.0,0.08325071806633894,0.16977144184799856,0.05949769301654145,0.24975358329230637,0.5093172398639432,0.17849410039521524,3.0000171661376953,0.6999999999999993,5.390000000000001,0.0,0.0,0.0,-76.16438335301329,-150.0855166280213,9.0,0.0,-150.59483386788526,0.0,3.0,11.49431803179454,4.223895568364748,175.2901918959283,-0.0723322259372457,-0.13377357831651077,0.05341983559839555,0.046,-0.05607722161025016,-0.09256921586992273,0.07756471807273291,0.051000000000000004,-0.021848161151412696,-0.048720661963870954,0.05883837992419676,0.10300000000000001,,,,,,,,,0.013965565147684546,-0.01077552458676133,0.04419107443801158,,0.01605988258624897,-0.005920681166211911,0.06584850572217991,0.029,0.027814215471908002,-0.314279889574075,0.027359101355664044,0.088,0.03973418824112028,-0.19635209102511267,-0.09220656503137449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,2.61,2.58,2.22,3.2,-0.08325071806633894,-0.16977144184799856,0.05949769301654145,0.0,70.76,68.32,68.92999999999999,57.339999999999996
1618085805.000041,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,623.0,21.0,4.0,10.0,16.0,16.0,45.0,41.0,0.0,1487.0,9.5,30.6,-20.19,-0.9,35.0,9.19,51.0,0.0,95.0,0.0,20.8,0.9,15.0,0.0,0.0,0.17303689357453636,0.29258940807843975,0.1250014081755963,0.15547743916668005,0.1934982131978959,-0.01349842210752552,0.0,0.0,0.0,0.09752480294455139,0.16703283925143053,0.03803870952374956,0.3900948172021909,0.6681238303203367,0.15215312402846898,3.99995493888855,0.5,5.809999999999999,0.0,0.0,0.0,-75.7742885358111,-149.41739279770098,9.5,0.0,-150.0855166280213,0.0,3.0,11.65125534951952,11.557825047684538,158.0265193593482,-0.07852280314743806,-0.09064764246761157,0.028127820764018513,0.045,-0.010513313349657587,-0.04070431906324774,0.06377012350630379,0.012,-0.15547743916668005,-0.1934982131978959,-0.01349842210752552,-0.051000000000000004,,,,,,,,,-0.0795622362447354,-0.2289506895705829,-0.020914882473767486,,0.005003237388461056,-0.06513997180977653,0.04856698146123789,0.061,-0.09088397082875121,-0.06618562069761108,0.005793743113968117,-0.075,-0.0277233063039622,-0.11924124464164212,-0.12421329986715895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,2.23,2.19,1.8800000000000001,2.81,-0.09752480294455139,-0.16703283925143053,0.03803870952374956,0.0,67.71,62.22,71.37,61.0
1618085808.000095,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,624.0,21.0,4.0,10.0,16.0,16.0,48.0,95.0,0.0,1487.0,9.5,30.6,-20.19,-1.3,35.0,9.19,51.0,0.0,95.0,0.0,20.8,1.3,15.0,0.0,0.0,,,,0.23154081604003468,-0.0030128070501790477,0.01951341849070079,0.0,0.0,0.0,0.08850738134147203,0.17400338092940762,0.03772620936710597,0.26552691303214254,0.5220195185426008,0.11318066088752438,3.000053882598877,0.0,0.0,0.0,0.0,0.0,-75.50876162277895,-148.89537327915838,9.5,0.0,-149.41739279770098,0.0,2.0,11.245357962905166,13.830891835758479,155.75336789166954,-0.04565101313772586,-0.0844826184101673,0.013552571197423868,0.114,0.0015086624571088256,0.016714655308225666,0.05150091489981235,0.034,-0.23154081604003468,0.0030128070501790477,0.01951341849070079,,,,,,,,,,-0.024355085218603478,-0.05505495459351778,0.042056887648758055,,-0.04475289644306453,-0.07396398601537613,0.0064425951815697685,-0.036000000000000004,-0.10465402962387108,-0.03457864245183368,-0.0757684074642866,-0.016,0.18054252801620546,-0.23410083569871518,-0.13491921398629933,,,,,,,,,,,,,,0.10624180561082261,-0.2747365749761584,0.03228766189927511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,1.81,1.8,1.5,2.37,-0.08850738134147203,-0.17400338092940762,0.03772620936710597,0.0,70.76,65.27,70.76,67.71
1618085812.000052,16971.0,4.0,40.0,10.0,2.0,0.0,64.0,0.0,2.0,31.0,0.0,0.0,130.0,2.93,2.04,625.0,21.0,4.0,10.0,16.0,16.0,52.0,52.0,0.0,1487.0,10.0,29.79,-19.3,-2.19,35.0,9.19,51.0,0.0,95.0,0.0,19.900000000000002,2.2,14.0,0.0,0.0,0.1773396973225691,0.3097779241232914,0.1250013411188961,0.016728738831767342,0.28103254894161017,-0.04874275056334028,0.0,0.0,0.0,0.08725889703131805,0.18418626923433076,0.02665151242268373,0.34903184337966825,0.7367371725201749,0.10660490593190483,3.9999570846557617,0.5,0.8900000000000006,0.0,0.0,0.0,-75.15972977939929,-148.1586361066382,10.0,0.0,-148.89537327915838,0.0,2.0,11.319532725735124,14.76835487802833,153.23245730048413,-0.03737938410081623,-0.0741435419918498,0.050244570106096564,0.022,-0.04708829506759495,-0.1401414555137051,0.02213740983329643,0.051000000000000004,-0.016728738831767342,-0.28103254894161017,-0.04874275056334028,,,,,,,,,,,,,,0.08828123092831969,-0.30001513371179755,-0.04492598145475395,0.061,0.0729979116185843,-0.07178878963744068,-0.10512694507934987,0.051000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,1.33,1.37,1.1400000000000001,1.8,-0.08725889703131805,-0.18418626923433076,0.02665151242268373,0.0,70.14999999999999,71.37,74.42,67.1
