,time,x_bl,y_bl,x_no_bl,y_no_bl,depth
2021-04-10 17:20:56.000017,1618089656.000017,-19.346204280952136,-55.816415172718656,-19.346204280952136,-55.816415172718656,12.5
2021-04-10 17:21:00.000037,1618089660.000037,-19.379695559832744,-55.911343970441294,-19.379695559832744,-55.911343970441294,12.5
2021-04-10 17:21:04.000031,1618089664.000031,-19.41318662112474,-56.00627215142352,-19.41318662112474,-56.00627215142352,12.5
2021-04-10 17:21:08.000018,1618089668.000018,-19.446677622529965,-56.10120016266067,-19.446677622529965,-56.10120016266067,12.5
2021-04-10 17:21:12.000054,1618089672.000054,37.243950572852896,-48.12309161856614,37.243950572852896,-48.12309161856614,12.600000000000001
2021-04-10 17:21:15.000093,1618089675.000093,37.21883191207363,-48.19428878833318,37.21883191207363,-48.19428878833318,12.600000000000001
2021-04-10 17:21:20.000008,1618089680.000008,36.19451954261935,-48.50925989709276,36.19451954261935,-48.50925989709276,12.5
2021-04-10 17:21:23.000031,1618089683.000031,36.16940101758344,-48.58045668210431,36.16940101758344,-48.58045668210431,12.5
2021-04-10 17:21:26.000050,1618089686.00005,35.97852985423354,-49.139796834719725,35.97852985423354,-49.139796834719725,12.5
2021-04-10 17:21:29.000081,1618089689.000081,35.51681565401802,-49.491512075491244,35.51681565401802,-49.491512075491244,12.200000000000001
2021-04-10 17:21:33.000003,1618089693.000003,35.53234751608989,-49.6252990907599,35.53234751608989,-49.6252990907599,12.200000000000001
2021-04-10 17:21:36.000026,1618089696.000026,35.71755992399475,-49.92810574951476,35.71755992399475,-49.92810574951476,12.0
2021-04-10 17:21:39.000049,1618089699.000049,35.607016629061555,-49.96438516573893,35.607016629061555,-49.96438516573893,11.8
2021-04-10 17:21:42.000074,1618089702.000074,35.60661773354058,-50.279649990078774,35.60661773354058,-50.279649990078774,11.5
2021-04-10 17:21:46.000005,1618089706.000005,35.59771745169776,-50.824305984990104,35.59771745169776,-50.824305984990104,11.5
2021-04-10 17:21:49.000031,1618089709.000031,35.86897334041563,-51.1254524050991,35.86897334041563,-51.1254524050991,11.0
2021-04-10 17:21:52.000056,1618089712.000056,35.659574010635126,-51.13381572100852,35.659574010635126,-51.13381572100852,10.8
2021-04-10 17:21:55.000082,1618089715.000082,35.39319020590829,-51.69794127642329,35.39319020590829,-51.69794127642329,10.3
2021-04-10 17:21:59.000009,1618089719.000009,35.18108224330538,-52.23534334934221,35.18108224330538,-52.23534334934221,10.3
2021-04-10 17:22:02.000041,1618089722.000041,34.828849977206005,-52.67715747009156,34.828849977206005,-52.67715747009156,9.700000000000001
2021-04-10 17:22:05.000060,1618089725.00006,34.402257553167075,-53.07219201528953,34.402257553167075,-53.07219201528953,9.200000000000001
2021-04-10 17:22:08.000079,1618089728.000079,33.99059695997565,-53.39588133024079,33.99059695997565,-53.39588133024079,8.700000000000001
2021-04-10 17:22:11.000099,1618089731.000099,33.48955846304518,-53.69954731160017,33.48955846304518,-53.69954731160017,8.1
2021-04-10 17:22:15.000019,1618089735.000019,32.780054882186214,-54.10803505971437,32.780054882186214,-54.10803505971437,8.1
2021-04-10 17:22:18.000039,1618089738.000039,32.211608296266064,-54.3854696939897,32.211608296266064,-54.3854696939897,7.7
2021-04-10 17:22:21.000068,1618089741.000068,31.583721017372753,-54.668639143698144,31.583721017372753,-54.668639143698144,7.2
2021-04-10 17:22:24.000088,1618089744.000088,30.929579705519675,-54.9685390112076,30.929579705519675,-54.9685390112076,6.7
2021-04-10 17:22:28.000007,1618089748.000007,30.105761045616084,-55.366302983726165,30.105761045616084,-55.366302983726165,6.7
2021-04-10 17:22:31.000026,1618089751.000026,29.54057546330163,-55.65869643004492,29.54057546330163,-55.65869643004492,6.5
2021-04-10 17:22:34.000046,1618089754.000046,28.936138510319704,-55.93981237738152,28.936138510319704,-55.93981237738152,5.6000000000000005
2021-04-10 17:22:37.000066,1618089757.000066,28.18710489505498,-56.22831382564775,28.18710489505498,-56.22831382564775,5.6000000000000005
2021-04-10 17:22:40.000085,1618089760.000085,27.1922642322726,-56.336670503687685,27.1922642322726,-56.336670503687685,5.300000000000001
2021-04-10 17:22:44.000014,1618089764.000014,25.843764326568074,-56.35072290614097,25.843764326568074,-56.35072290614097,5.2
2021-04-10 17:22:47.000038,1618089767.000038,24.926367724314776,-56.42419024291822,24.926367724314776,-56.42419024291822,5.1000000000000005
2021-04-10 17:22:50.000058,1618089770.000058,23.971868954811125,-56.448637463920576,23.971868954811125,-56.448637463920576,5.1000000000000005
2021-04-10 17:22:53.000079,1618089773.000079,22.96809308862977,-56.43723194166681,22.96809308862977,-56.43723194166681,4.800000000000001
2021-04-10 17:22:56.000099,1618089776.000099,21.874631787866747,-56.34575182840044,21.874631787866747,-56.34575182840044,4.5
2021-04-10 17:23:00.000019,1618089780.000019,20.420848340331435,-56.18700659207645,20.420848340331435,-56.18700659207645,4.2
2021-04-10 17:23:03.000049,1618089783.000049,19.30114523748499,-55.925633325308276,19.30114523748499,-55.925633325308276,4.2
2021-04-10 17:23:06.000070,1618089786.00007,18.211764408845283,-55.564805370668715,18.211764408845283,-55.564805370668715,4.0
2021-04-10 17:23:09.000092,1618089789.000092,17.124445492131336,-55.12666737049862,17.124445492131336,-55.12666737049862,3.7
2021-04-10 17:23:13.000011,1618089793.000011,15.668217333643918,-54.56739539563597,15.668217333643918,-54.56739539563597,3.7
2021-04-10 17:23:16.000030,1618089796.00003,14.581765314114282,-54.06831431176553,14.581765314114282,-54.06831431176553,3.5
2021-04-10 17:23:19.000050,1618089799.00005,13.510874621890151,-53.50709781896413,13.510874621890151,-53.50709781896413,3.2
2021-04-10 17:23:22.000084,1618089802.000084,12.515513792503084,-52.81940685529804,12.515513792503084,-52.81940685529804,3.0
2021-04-10 17:23:26.000004,1618089806.000004,11.145873103576578,-51.97085103911128,11.145873103576578,-51.97085103911128,3.0
2021-04-10 17:23:29.000025,1618089809.000025,10.179078938219398,-51.298193871901994,10.179078938219398,-51.298193871901994,2.6
2021-04-10 17:23:32.000048,1618089812.000048,9.487850325483436,-50.30940869773603,9.487850325483436,-50.30940869773603,2.3000000000000003
2021-04-10 17:23:35.000068,1618089815.000068,8.873105221855667,-49.22017803711021,8.873105221855667,-49.22017803711021,2.3000000000000003
2021-04-10 17:23:38.000090,1618089818.00009,8.229883890206796,-48.13564000839774,8.229883890206796,-48.13564000839774,2.0
2021-04-10 17:23:42.000022,1618089822.000022,7.78912366859212,-46.46631424533473,7.78912366859212,-46.46631424533473,2.0
2021-04-10 17:23:45.000044,1618089825.000044,7.422002663915644,-45.25178194879356,7.422002663915644,-45.25178194879356,1.6
2021-04-10 17:23:48.000066,1618089828.000066,7.281393102229569,-43.989496993350414,7.281393102229569,-43.989496993350414,1.6
2021-04-10 17:23:51.000089,1618089831.000089,7.119120891549552,-42.78623626336831,7.119120891549552,-42.78623626336831,1.3
2021-04-10 17:23:55.000013,1618089835.000013,7.028196277960125,-41.2093828990225,7.028196277960125,-41.2093828990225,1.0
2021-04-10 17:23:58.000046,1618089838.000046,6.890696740611098,-39.97572016120728,6.890696740611098,-39.97572016120728,1.0
2021-04-10 17:24:01.000068,1618089841.000068,6.891990079294927,-38.84010352229812,6.891990079294927,-38.84010352229812,0.8
2021-04-10 17:24:04.000090,1618089844.00009,7.248717948755366,-37.9423709544999,7.248717948755366,-37.9423709544999,0.5
2021-04-10 17:24:08.000014,1618089848.000014,7.778846333500745,-36.86284876224439,7.778846333500745,-36.86284876224439,0.4
2021-04-10 17:24:11.000038,1618089851.000038,8.227836615946147,-36.17251633452487,8.227836615946147,-36.17251633452487,0.4
2021-04-10 17:24:14.000071,1618089854.000071,8.82332675648464,-35.833835949287774,8.82332675648464,-35.833835949287774,0.2
2021-04-10 17:24:17.000094,1618089857.000094,9.214189850823614,-35.39005043550687,9.214189850823614,-35.39005043550687,0.2
2021-04-10 17:24:21.000017,1618089861.000017,9.645746302103012,-34.90544379002224,9.645746302103012,-34.90544379002224,0.1
2021-04-10 17:24:24.000042,1618089864.000042,10.157677950528713,-34.57663650461077,10.157677950528713,-34.57663650461077,0.1
2021-04-10 17:24:27.000069,1618089867.000069,10.357801824970121,-34.01477454141675,10.357801824970121,-34.01477454141675,0.2
2021-04-10 17:24:30.000098,1618089870.000098,10.517219086396217,-33.415024784902144,10.517219086396217,-33.415024784902144,0.4
2021-04-10 17:24:34.000022,1618089874.000022,10.723676009540789,-32.59678228343831,10.723676009540789,-32.59678228343831,0.6000000000000001
2021-04-10 17:24:37.000046,1618089877.000046,10.948539583174039,-31.930847641728192,10.948539583174039,-31.930847641728192,0.6000000000000001
2021-04-10 17:24:40.000069,1618089880.000069,11.172884128584943,-31.25507637221772,11.172884128584943,-31.25507637221772,1.1
2021-04-10 17:24:43.000092,1618089883.000092,11.440929700609363,-30.494720652282027,11.440929700609363,-30.494720652282027,2.0
2021-04-10 17:24:47.000027,1618089887.000027,11.719618341936174,-29.43551137018605,11.719618341936174,-29.43551137018605,2.6
2021-04-10 17:24:50.000052,1618089890.000052,11.931282044794045,-28.717577588696063,11.931282044794045,-28.717577588696063,2.6
2021-04-10 17:24:53.000075,1618089893.000075,12.115696163350716,-27.919682603984135,12.115696163350716,-27.919682603984135,3.2
2021-04-10 17:24:56.000097,1618089896.000097,12.245347748118558,-27.082964303669865,12.245347748118558,-27.082964303669865,4.1000000000000005
2021-04-10 17:25:00.000019,1618089900.000019,12.389870883643948,-26.04879202558916,12.389870883643948,-26.04879202558916,4.800000000000001
2021-04-10 17:25:03.000049,1618089903.000049,12.507846399208317,-25.202227545924096,12.507846399208317,-25.202227545924096,4.800000000000001
2021-04-10 17:25:06.000070,1618089906.00007,12.57536737297653,-24.38638913656976,12.57536737297653,-24.38638913656976,5.300000000000001
2021-04-10 17:25:09.000091,1618089909.000091,12.641679318306643,-23.49158998051589,12.641679318306643,-23.49158998051589,6.2
2021-04-10 17:25:13.000011,1618089913.000011,12.822702527102233,-22.24400862202661,12.822702527102233,-22.24400862202661,7.0
2021-04-10 17:25:16.000030,1618089916.00003,13.001239757991366,-21.382599922816553,13.001239757991366,-21.382599922816553,7.0
2021-04-10 17:25:19.000049,1618089919.000049,12.912843698879438,-20.576610165611463,12.912843698879438,-20.576610165611463,7.5
2021-04-10 17:25:22.000067,1618089922.000067,12.90632084919851,-19.830929094942917,12.90632084919851,-19.830929094942917,8.700000000000001
2021-04-10 17:25:25.000085,1618089925.000085,13.031692585789655,-19.16610751281941,13.031692585789655,-19.16610751281941,9.200000000000001
2021-04-10 17:25:29.000002,1618089929.000002,13.194764712531281,-18.216412080765053,13.194764712531281,-18.216412080765053,9.200000000000001
2021-04-10 17:25:32.000052,1618089932.000052,13.392996149394559,-17.5312339458953,13.392996149394559,-17.5312339458953,9.700000000000001
2021-04-10 17:25:36.000008,1618089936.000008,13.739706988629475,-16.62704864135495,13.739706988629475,-16.62704864135495,10.100000000000001
2021-04-10 17:25:39.000058,1618089939.000058,13.98918657199566,-15.976525297573058,13.98918657199566,-15.976525297573058,10.8
2021-04-10 17:25:43.000005,1618089943.000005,14.365824258847464,-15.154155891406601,14.365824258847464,-15.154155891406601,11.200000000000001
2021-04-10 17:25:46.000046,1618089946.000046,14.605880096221998,-14.55268844024885,14.605880096221998,-14.55268844024885,11.200000000000001
2021-04-10 17:25:49.000084,1618089949.000084,14.898740029857294,-13.966327047923313,14.898740029857294,-13.966327047923313,11.600000000000001
2021-04-10 17:25:53.000027,1618089953.000027,15.275583404009298,-13.228439283125308,15.275583404009298,-13.228439283125308,12.0
2021-04-10 17:25:56.000071,1618089956.000071,15.547819497676972,-12.69318908757619,15.547819497676972,-12.69318908757619,12.200000000000001
2021-04-10 17:26:00.000008,1618089960.000008,15.967674395893019,-11.682195658879259,15.967674395893019,-11.682195658879259,12.5
2021-04-10 17:26:03.000036,1618089963.000036,15.94255582893637,-11.753392562712358,15.94255582893637,-11.753392562712358,12.5
2021-04-10 17:26:07.000065,1618089967.000065,16.51093204074915,-10.502199511907634,16.51093204074915,-10.502199511907634,12.8
2021-04-10 17:26:11.000019,1618089971.000019,17.182443726183447,-9.596991484385523,17.182443726183447,-9.596991484385523,13.0
2021-04-10 17:26:15.000040,1618089975.00004,17.3153464365957,-9.718123844220665,17.3153464365957,-9.718123844220665,13.0
2021-04-10 17:26:19.000029,1618089979.000029,17.928803382279742,-9.180249433852484,17.928803382279742,-9.180249433852484,13.100000000000001
2021-04-10 17:26:23.000016,1618089983.000016,18.061704959906443,-9.30138076122571,18.061704959906443,-9.30138076122571,13.100000000000001
2021-04-10 17:26:27.000049,1618089987.000049,18.194608074319138,-9.422513489281537,18.194608074319138,-9.422513489281537,13.100000000000001
2021-04-10 17:26:30.000097,1618089990.000097,18.294286176541263,-9.513363733859704,18.294286176541263,-9.513363733859704,13.100000000000001
2021-04-10 17:26:34.000044,1618089994.000044,18.427186431264555,-9.634493855490689,18.427186431264555,-9.634493855490689,13.0
2021-04-10 17:26:37.000091,1618089997.000091,18.091357062937202,-9.816578746517298,18.091357062937202,-9.816578746517298,13.0
2021-04-10 17:26:41.000033,1618090001.000033,17.999561437633574,-9.697693056965363,17.999561437633574,-9.697693056965363,13.0
2021-04-10 17:26:44.000057,1618090004.000057,18.11685128860635,-9.541024452572492,18.11685128860635,-9.541024452572492,12.8
2021-04-10 17:26:47.000086,1618090007.000086,18.036546198582,-9.652402032474994,18.036546198582,-9.652402032474994,12.5
2021-04-10 17:26:51.000012,1618090011.000012,18.350352157518547,-9.330338062191343,18.350352157518547,-9.330338062191343,12.5
2021-04-10 17:26:54.000037,1618090014.000037,18.643658829090057,-9.228176127570618,18.643658829090057,-9.228176127570618,12.0
2021-04-10 17:26:57.000062,1618090017.000062,18.520031614434497,-9.08843049346604,18.520031614434497,-9.08843049346604,12.0
2021-04-10 17:27:00.000088,1618090020.000088,18.626299553809133,-8.940808267258513,18.626299553809133,-8.940808267258513,11.8
2021-04-10 17:27:04.000019,1618090024.000019,18.61406213342108,-8.423914851433475,18.61406213342108,-8.423914851433475,11.5
2021-04-10 17:27:07.000047,1618090027.000047,18.665733768603364,-7.994455732047098,18.665733768603364,-7.994455732047098,11.0
2021-04-10 17:27:10.000076,1618090030.000076,18.656053949584244,-7.1432500481133765,18.656053949584244,-7.1432500481133765,11.0
2021-04-10 17:27:14.000005,1618090034.000005,19.13398578281438,-6.944923639253526,19.13398578281438,-6.944923639253526,10.700000000000001
2021-04-10 17:27:17.000037,1618090037.000037,19.431416460733704,-6.64348612678641,19.431416460733704,-6.64348612678641,10.200000000000001
2021-04-10 17:27:20.000055,1618090040.000055,19.503179189005103,-6.214733025038464,19.503179189005103,-6.214733025038464,9.700000000000001
2021-04-10 17:27:23.000073,1618090043.000073,19.571667642515372,-5.781377791530702,19.571667642515372,-5.781377791530702,9.200000000000001
2021-04-10 17:27:26.000091,1618090046.000091,19.5205263109507,-5.339620781789537,19.5205263109507,-5.339620781789537,9.200000000000001
2021-04-10 17:27:30.000012,1618090050.000012,19.255808613131865,-4.747304593925055,19.255808613131865,-4.747304593925055,8.6
2021-04-10 17:27:33.000031,1618090053.000031,19.021027079760255,-4.273415478682822,19.021027079760255,-4.273415478682822,8.3
2021-04-10 17:27:36.000050,1618090056.00005,18.813644931708943,-3.752250451929472,18.813644931708943,-3.752250451929472,8.0
2021-04-10 17:27:39.000068,1618090059.000068,18.541705276767143,-3.0488642527223853,18.541705276767143,-3.0488642527223853,8.0
2021-04-10 17:27:42.000087,1618090062.000087,18.286155368216818,-2.153196021149086,18.286155368216818,-2.153196021149086,7.5
2021-04-10 17:27:46.000019,1618090066.000019,18.249210600723895,-0.7203925152626929,18.249210600723895,-0.7203925152626929,7.0
2021-04-10 17:27:49.000038,1618090069.000038,18.24389997809984,0.39888732532397175,18.24389997809984,0.39888732532397175,6.5
2021-04-10 17:27:52.000057,1618090072.000057,18.489904306324323,1.5095815503844898,18.489904306324323,1.5095815503844898,6.5
2021-04-10 17:27:55.000078,1618090075.000078,18.993198088199296,2.5136460349154737,18.993198088199296,2.5136460349154737,5.7
2021-04-10 17:27:58.000099,1618090078.000099,19.659243006454954,3.395873414415057,19.659243006454954,3.395873414415057,5.2
2021-04-10 17:28:02.000020,1618090082.00002,20.596451635517205,4.566536209939638,20.596451635517205,4.566536209939638,5.2
2021-04-10 17:28:05.000049,1618090085.000049,21.30544197438224,5.582456685770242,21.34484236744812,5.785109689780423,4.7
2021-04-10 17:28:08.000071,1618090088.000071,21.991489994354485,6.628142925453631,22.144387020108834,6.9908421212839595,4.3
2021-04-10 17:28:11.000092,1618090091.000092,22.70460883201651,7.682947742530639,22.961756512485167,8.240313405347424,4.2
2021-04-10 17:28:15.000012,1618090095.000012,23.649978201979746,9.098916848970507,24.05420359704454,9.725260017101691,4.2
2021-04-10 17:28:18.000032,1618090098.000032,24.434015890668803,10.081419315746484,24.98178435407724,10.750737952342746,4.0
2021-04-10 17:28:21.000065,1618090101.000065,25.04098192429223,11.176070797948933,25.627696435204534,12.028529923151403,3.7
2021-04-10 17:28:24.000086,1618090104.000086,25.643549246770064,12.26775966158807,26.322180206002955,13.223404762102403,3.7
2021-04-10 17:28:28.000006,1618090108.000006,26.75089516727411,13.621813283676595,27.50109987174009,14.727312699985518,3.3000000000000003
2021-04-10 17:28:31.000030,1618090111.00003,27.628374192387785,14.622808793967115,28.489776108786092,15.79664954137656,3.2
2021-04-10 17:28:34.000054,1618090114.000054,28.487326549605317,15.614110574187416,29.594663267897417,16.810945175350135,3.0
2021-04-10 17:28:37.000086,1618090117.000086,29.334087455781447,16.62708836040964,30.62395963089706,17.879296496441473,3.0
2021-04-10 17:28:41.000007,1618090121.000007,30.191376721599056,18.128756399234565,31.667555652810517,19.420870901931103,2.6
2021-04-10 17:28:44.000031,1618090124.000031,31.127680123072658,19.03188143550312,32.67603684604085,20.362232415163813,2.1
2021-04-10 17:28:47.000053,1618090127.000053,32.17444061133521,19.8793957344187,33.83437659947,21.207982356911888,2.1
2021-04-10 17:28:50.000077,1618090130.000077,33.22418835645426,20.76208030127653,35.02510563905129,22.11419754824019,1.8
2021-04-10 17:28:54.000007,1618090134.000007,34.24128580925784,22.127276479205907,36.24241942345974,23.53804067683659,1.5
2021-04-10 17:28:57.000032,1618090137.000032,35.37563106420624,22.824062277158554,37.53858236140335,24.15856322563724,1.0
2021-04-10 17:29:00.000056,1618090140.000056,36.50043767159131,23.623566597412587,38.86703980534609,24.91774005122079,1.0
2021-04-10 17:29:03.000081,1618090143.000081,37.11608299516699,24.729010691709583,39.70999172599051,26.07526794044189,0.8
2021-04-10 17:29:07.000006,1618090147.000006,38.50646836720158,25.499316057291182,41.43280038886189,26.593796975497206,0.8
2021-04-10 17:29:10.000039,1618090150.000039,39.48005890024813,26.027925708461144,42.529457758284124,27.156438039744724,0.8
2021-04-10 17:29:13.000065,1618090153.000065,40.02400022960373,26.61626213543311,43.32586039629692,27.720814323740147,0.5
2021-04-10 17:29:16.000090,1618090156.00009,40.38415202469018,27.16764694706709,43.77367953912985,28.41051121255102,0.5
2021-04-10 17:29:20.000017,1618090160.000017,40.89661716775293,27.795537514848505,44.444116975844096,29.01469833381081,0.5
2021-04-10 17:29:23.000045,1618090163.000045,41.29033850280498,28.26079790414136,44.99217425682011,29.58356689818837,0.5
2021-04-10 17:29:26.000080,1618090166.00008,41.449701589972236,28.964406192594677,45.29401339960836,30.287309313673816,0.5
2021-04-10 17:29:30.000006,1618090170.000006,41.500608818834266,29.973889656845056,45.58534419954623,31.441826427621354,0.5
2021-04-10 17:29:33.000033,1618090173.000033,41.49717172641188,30.740960549426806,45.612955039548886,32.29367035563179,1.0
2021-04-10 17:29:36.000056,1618090176.000056,41.45496692455799,31.481003320577734,45.64028294561279,33.08984342511384,1.0
2021-04-10 17:29:39.000077,1618090179.000077,41.49122959379188,32.192184528927484,45.76978153770527,33.80574973946445,2.0
2021-04-10 17:29:42.000097,1618090182.000097,41.47059739829995,32.925955885257046,45.74409723491955,34.57743630683814,2.6
2021-04-10 17:29:46.000030,1618090186.00003,41.43204065031268,33.971159316660916,45.87077492704064,35.66109559408084,3.2
2021-04-10 17:29:49.000051,1618090189.000051,41.343798854524714,34.785284046108856,45.866680618720274,36.35521194790327,3.2
2021-04-10 17:29:52.000072,1618090192.000072,41.22304241308027,35.609817523727386,45.835138512457185,36.898823888943255,4.0
2021-04-10 17:29:55.000091,1618090195.000091,41.07251991125198,36.44864074890006,45.78158528778238,37.272459134058714,4.7
2021-04-10 17:29:59.000012,1618090199.000012,40.807938834655324,37.56131361370867,45.56775247864799,37.55994960245275,5.300000000000001
2021-04-10 17:30:02.000032,1618090202.000032,40.59771151658161,38.42545141820218,45.49163774679969,37.81639595214314,5.300000000000001
2021-04-10 17:30:05.000062,1618090205.000062,40.41414901821881,39.3188982519393,45.34189741195298,38.363024422090255,6.0
2021-04-10 17:30:08.000080,1618090208.00008,40.23002447101998,40.200261668508695,45.099621614271925,39.05450434006388,7.0
2021-04-10 17:30:11.000099,1618090211.000099,40.07553889274478,41.06634993973875,44.90621666458922,39.79818540982964,7.0
2021-04-10 17:30:15.000018,1618090215.000018,39.874210993706654,42.16083822877937,44.54834817831853,40.94296081087514,7.6000000000000005
2021-04-10 17:30:18.000037,1618090218.000037,39.80001350719965,42.92272424636231,44.40825510274885,41.545304736941944,8.5
2021-04-10 17:30:21.000055,1618090221.000055,39.79665600840431,43.66551855057973,44.411238529667045,42.091412409575995,9.1
2021-04-10 17:30:24.000086,1618090224.000086,39.79940254164672,44.373802717597,44.39030406440283,42.42569778455785,9.700000000000001
2021-04-10 17:30:28.000004,1618090228.000004,39.94061716105506,45.347139201318186,44.4415483170822,42.53494841977868,9.700000000000001
2021-04-10 17:30:31.000022,1618090231.000022,40.063279343832185,46.07102069105711,44.62469921756312,43.646511513765056,10.100000000000001
2021-04-10 17:30:34.000039,1618090234.000039,40.24352267402976,46.76507978405872,45.01048343885005,45.2826673097346,10.700000000000001
2021-04-10 17:30:37.000072,1618090237.000072,40.49409606368033,47.42967939034422,45.44429017670655,46.5593743389972,11.3
2021-04-10 17:30:41.000024,1618090241.000024,40.842490909853154,48.35877028451691,45.433280877853036,46.50006542581288,11.3
2021-04-10 17:30:44.000074,1618090244.000074,41.11601775562046,49.07661749377037,45.5947128435059,46.94561557138369,11.5
2021-04-10 17:30:48.000018,1618090248.000018,41.44311340472692,50.01204694715627,45.897021187215785,47.92288019463688,12.0
2021-04-10 17:30:51.000058,1618090251.000058,41.69642841477092,50.679828917577034,46.24476895636823,49.01302597788514,12.5
2021-04-10 17:30:54.000095,1618090254.000095,42.0518694997435,51.24640776929245,46.89629592351875,50.00993031879064,13.0
2021-04-10 17:30:58.000031,1618090258.000031,42.46904381727362,51.9368401512997,47.02919581384949,49.88880052928027,13.0
2021-04-10 17:31:01.000067,1618090261.000067,42.84747576874956,52.33513684403532,53.88642210586521,58.14580680951374,13.3
2021-04-10 17:31:05.000003,1618090265.000003,43.40078826018252,52.761607287870234,54.01932199619595,58.024677020003374,13.3
2021-04-10 17:31:08.000042,1618090268.000042,43.820822751035266,53.04784897202969,26.320382199575477,31.737735022421784,13.5
2021-04-10 17:31:11.000079,1618090271.000079,44.21311789558846,53.26981890847942,26.420059937405046,31.646885109964234,13.5
2021-04-10 17:31:15.000015,1618090275.000015,44.67971850680838,53.5574322904941,26.552959827735783,31.525755320453865,13.5
2021-04-10 17:31:18.000054,1618090278.000054,45.05807143054833,53.64347056702292,26.1701278426822,31.22999270263157,13.600000000000001
2021-04-10 17:31:21.000092,1618090281.000092,45.41967648572036,53.707502640420614,26.671384744008805,31.3014727874981,13.5
2021-04-10 17:31:25.000032,1618090285.000032,45.847878141267046,53.90497879737074,28.53947433254856,32.18215504864716,13.100000000000001
2021-04-10 17:31:28.000074,1618090288.000074,46.171777866551466,54.0720856656347,29.05240720894714,32.374372524240066,13.0
2021-04-10 17:31:32.000018,1618090292.000018,46.635479485121266,54.292044527526734,29.18530736068993,32.253242496469255,13.0
2021-04-10 17:31:35.000070,1618090295.00007,46.949194234740006,54.46303237111974,29.284985605500445,32.16239212193085,13.0
2021-04-10 17:31:39.000019,1618090299.000019,47.36190272433059,54.649317041676284,29.76949493743351,32.35946214317433,12.8
2021-04-10 17:31:42.000081,1618090302.000081,47.656544962714435,54.79767175210134,30.454152016523345,32.733506032710984,12.5
2021-04-10 17:31:46.000033,1618090306.000033,48.02213012411018,55.07639434901662,31.51938049841199,33.53787008995807,12.0
2021-04-10 17:31:49.000070,1618090309.00007,48.257794214462,55.27971770249086,32.13008950526247,34.078714542287244,11.700000000000001
2021-04-10 17:31:52.000087,1618090312.000087,48.51663902356821,55.49442941374871,32.12183238560705,34.034232073484134,11.700000000000001
2021-04-10 17:31:56.000006,1618090316.000006,48.8276710634349,55.903266294768976,32.484173422061666,34.42462619430645,11.5
2021-04-10 17:31:59.000023,1618090319.000023,48.91848797884626,56.26147309425029,33.297324796732816,36.224556153490106,10.8
2021-04-10 17:32:02.000042,1618090322.000042,49.06134928631135,56.62448360470357,33.27999215335037,36.24269558017889,10.8
2021-04-10 17:32:05.000070,1618090325.00007,49.056642626252085,57.02772052366008,33.32186804952512,37.67942694420332,10.3
2021-04-10 17:32:08.000088,1618090328.000088,48.91046040785039,57.45577336632145,33.060886038231054,38.148126336503516,9.700000000000001
2021-04-10 17:32:12.000006,1618090332.000006,48.66696685897161,58.02268644388087,32.697667143871186,38.84414348079263,9.3
2021-04-10 17:32:15.000026,1618090335.000026,48.533088500189855,58.52672150424439,32.66551338162386,39.28512344699087,8.8
2021-04-10 17:32:18.000044,1618090338.000044,48.33343646788976,59.041558004746506,32.44090328134592,39.81764856394163,8.8
2021-04-10 17:32:21.000063,1618090341.000063,48.19518050290405,59.60253432810531,32.32553099579648,40.434807226366345,8.6
2021-04-10 17:32:24.000081,1618090344.000081,48.115381087668275,60.20457747002674,32.253003029692444,41.03017499722066,8.0
2021-04-10 17:32:28.000001,1618090348.000001,48.14523325628911,61.01915565451007,32.18577773268719,41.8915520428349,7.5
2021-04-10 17:32:31.000021,1618090351.000021,48.14480097924107,61.64050566723264,32.118143096857644,42.63953744632589,7.5
2021-04-10 17:32:34.000050,1618090354.00005,48.36540819627319,62.34984261946848,32.11250047890119,43.03542349230844,7.0
2021-04-10 17:32:37.000069,1618090357.000069,48.66887921384276,63.222198139398444,32.22582480090663,43.66433004497565,6.5
2021-04-10 17:32:40.000088,1618090360.000088,49.001214543282146,64.17318220104863,32.499207681582604,44.652016088432596,6.5
2021-04-10 17:32:44.000009,1618090364.000009,49.529014835810116,65.44354257384983,33.261863161868355,46.11924931713108,5.800000000000001
2021-04-10 17:32:47.000030,1618090367.00003,50.080346055919776,66.33926518449863,33.92617440456459,47.13764649458465,5.2
2021-04-10 17:32:50.000050,1618090370.00005,50.445414765116986,67.36044116070207,34.26307498357916,48.14611392213562,4.800000000000001
2021-04-10 17:32:53.000080,1618090373.00008,50.85922927073186,68.48933513445043,34.8044121249672,49.35898523673815,4.800000000000001
2021-04-10 17:32:56.000099,1618090376.000099,51.2065127689105,69.67074742667643,35.25342175174784,50.6796717190047,4.7
2021-04-10 17:33:00.000020,1618090380.00002,51.698225106114556,71.24730856487837,35.91052358056346,52.50931417131674,4.5
2021-04-10 17:33:03.000040,1618090383.00004,52.11635875297443,72.41629274833673,36.46134455183193,53.796292519360776,4.5
2021-04-10 17:33:06.000061,1618090386.000061,52.55387421600986,73.54673037875837,37.041514427479065,55.042073104407045,4.2
2021-04-10 17:33:09.000081,1618090389.000081,52.93483995193592,74.70333019208277,37.486822023647726,56.38421106504633,4.0
2021-04-10 17:33:13.000012,1618090393.000012,53.49376858734789,76.2106361345628,38.140634714900486,58.084692187317984,3.7
