time,m_filename_hash,m_mission_hash,m_present_time,m_speed,m_pitch,m_roll,m_heading,m_fin,m_depth,m_depth_rate,m_water_depth,m_pressure,m_altitude,m_battery,m_vacuum,m_ballast_pumped,m_de_oil_vol,m_battpos,m_thruster_power,m_thruster_current,c_pitch,c_roll,c_heading,c_fin,m_gps_x_lmc,m_gps_y_lmc,m_gps_fix_x_lmc,m_gps_fix_y_lmc,m_gps_status,m_gps_full_status,m_x_lmc,m_y_lmc,m_dr_time,m_dr_surf_x_lmc,m_dr_surf_y_lmc,m_ext_x_lmc,m_ext_y_lmc,m_ext_z_lmc,x_lmc_xy_source,c_wpt_x_lmc,c_wpt_y_lmc,m_lat,m_lon,m_gps_lat,m_gps_lon,c_wpt_lat,c_wpt_lon,m_water_vx,m_water_vy,m_vx_lmc,m_vy_lmc,m_coulomb_amphr,m_thruster_watthr,m_appear_to_be_at_surface,m_science_clothesline_lag,sci_m_present_time,x_software_ver
1628282684.06693,7.121216971361079e+18,-6.4513722909956e+17,1628264684.06693,0.0,-0.122173,-0.0279253,5.18363,0.451516,6.05518,0.103583,,0.605518,,,,,251.109,0.0193022,0.0,0.0,,,0.360478,0.45,,,,,2.0,7.0,0.69662,-177.592,,,,,,,1.0,,,4133.16192559418,-7040.71049243127,,,,,,,-0.0194294,0.0567539,2.52377,2.31915,0.0,0.638855,1628264686.09866,
1628282688.4425,7.121216971361079e+18,-6.4513722909956e+17,1628264688.4425,0.0,-0.015708,-0.00872665,5.14174,0.451516,6.05518,0.0,,0.605518,,,,,251.027,0.0193022,,,,,0.360993,0.45,,,,,2.0,7.0,0.611617,-177.344,,,,,,,1.0,,,4133.16204201835,-7040.71060020011,,,,,,,-0.0194294,0.0567539,2.525,,0.0,1.03256,1628264690.07996,
1628282692.63766,7.121216971361079e+18,-6.4513722909956e+17,1628264692.63766,0.0,0.10472,-0.0174533,5.07716,0.450349,6.08266,0.00661995,,0.608266,,14.8664,,,250.891,0.0193022,,,,,0.361499,0.45,,,,,2.0,2.0,0.530072,-177.106,,,,,,,1.0,,,4133.16215370573,-7040.71070358431,,,,,,,-0.0194294,0.0567539,2.525,,0.0,1.21533,1628264694.09409,
1628282696.99094,7.121216971361079e+18,-6.4513722909956e+17,1628264696.99094,0.146826,0.0802851,-0.020944,5.15221,0.452683,5.64288,-0.101075,,0.564288,,,,,251.027,0.0193022,,,,,0.361995,0.45,,,,,2.0,2.0,-0.13296,-176.586,,,,,,,1.0,,,4133.16232530995,-7040.71126463809,,,,,,,-0.152281,0.119269,2.525,,0.0,1.56647,1628264698.09488,
1628282701.33334,7.121216971361079e+18,-6.4513722909956e+17,1628264701.33334,0.79451,-0.0383972,-0.0279253,5.35642,0.450349,5.23059,-0.0893565,,0.523059,,,,,250.973,0.0193022,10.26,3.42,,,0.363682,0.36664,,,,,2.0,2.0,-2.97735,-174.268,,,,,,,1.0,,,4133.16310878345,-7040.71368949958,,,,,,,-0.654787,0.533794,2.52622,2.36895,0.0,1.90457,1628264702.099,
1628282705.8555,7.121216971361079e+18,-6.4513722909956e+17,1628264705.8555,0.0,-0.0733038,-0.0349066,5.48382,0.365156,5.53294,0.0690446,,0.553294,,,,,250.81,0.0193022,0.0,0.0,,,0.370052,0.370568,,,,,,7.0,-3.06508,-174.011,,,,,,,1.0,,,4133.16322893314,-7040.71380071716,,,,,,,-0.0194294,0.0567539,2.5275,2.36895,0.0,2.43494,1628264706.08963,
1628282710.23563,7.121216971361079e+18,-6.4513722909956e+17,1628264710.23563,0.0,0.00349066,-0.0261799,5.43321,0.365156,5.53294,0.0,,0.553294,,,,,251.081,0.0193022,,,,,0.370573,0.45,,,,,2.0,7.0,-3.15024,-173.763,,,,,,,1.0,,,4133.16334557016,-7040.7139086832,,,,,,,-0.0194294,0.0567539,2.5275,,0.0,2.82129,1628264710.08344,
1628282714.60239,7.121216971361079e+18,-6.4513722909956e+17,1628264714.60239,0.147041,0.0593412,-0.020944,5.43496,0.451516,5.53294,0.0,,0.553294,,,,,251.109,0.0193022,,,,,0.371087,0.45,,,,,2.0,7.0,-3.71701,-173.09,,,,,,,1.0,,,4133.16361119401,-7040.71443342661,,,,,,,-0.129726,0.153994,2.52871,,0.0,3.13513,1628264714.13916,
1628282718.96667,7.121216971361079e+18,-6.4513722909956e+17,1628264718.96667,0.687976,0.0261799,-0.0331613,5.57982,0.451516,5.01071,-0.11178,,0.501071,,,,,250.946,0.0193022,10.83,3.61,,,0.372644,0.274774,,,,,2.0,7.0,-5.74414,-170.552,,,,,,,1.0,,,4133.16462965724,-7040.71633620218,,,,,,,-0.464405,0.581451,2.53001,2.40907,0.0,3.44159,1628264718.19693,
1628282723.513,7.121216971361079e+18,-6.4513722909956e+17,1628264723.513,1.06404,-0.0349066,-0.0296706,5.71944,0.271793,4.92825,-0.0181227,,0.492825,,,,,251.054,0.0209683,4.902,1.634,,,0.377524,0.298639,,,,,2.0,7.0,-8.41661,-166.206,,,,,,,1.0,,,4133.16649178028,-7040.71904188838,,,,,,,-0.588002,0.956147,2.53001,2.41524,0.0,3.98026,1628264722.20233,
1628282728.04309,7.121216971361079e+18,-6.4513722909956e+17,1628264728.04309,0.0,-0.0331613,-0.0383972,5.76657,0.302136,5.03819,0.0241317,,0.503819,,,,,250.918,0.0193022,0.0,0.0,,,0.384202,0.266021,,,,,2.0,7.0,-8.50453,-165.949,,,,,,,1.0,,,4133.166612196,-7040.71915335255,,,,,,,-0.0194294,0.0567539,2.53123,2.41524,0.0,0.634338,1628264730.07819,
1628282732.40134,7.121216971361079e+18,-6.4513722909956e+17,1628264732.40134,0.0,0.00872665,-0.0244346,5.76482,0.264791,5.01071,-0.00669901,,0.501071,,,,,251.109,0.0193022,,,,,0.384735,0.45,,,,,2.0,2.0,-8.58926,-165.702,,,,,,,1.0,,,4133.16672824748,-7040.71926077692,,,,,,,-0.0194294,0.0567539,2.53251,,0.0,0.979218,1628264734.09283,
1628282736.61929,7.121216971361079e+18,-6.4513722909956e+17,1628264736.61929,0.147268,0.020944,-0.0226893,5.83464,0.458518,4.98322,-0.00673183,,0.498322,,,,,251.054,0.0193022,,,,,0.385257,0.45,,,,,2.0,2.0,-8.94092,-164.902,,,,,,,1.0,,,4133.16709176708,-7040.71966178569,,,,,,,-0.0832933,0.189453,2.53251,,0.0,1.17776,1628264738.11292,
1628282741.13705,7.121216971361079e+18,-6.4513722909956e+17,1628264741.13705,0.710774,-0.00698132,-0.0349066,5.97252,0.458518,4.76333,-0.0455822,,0.476333,,,,,251.054,0.0193022,10.716,3.572,,,0.386437,0.215143,,,,,2.0,2.0,-10.0097,-161.59,,,,,,,1.0,,,4133.16865424549,-7040.72105422043,,,,,,,-0.23671,0.733503,2.53251,2.4543,0.0,1.70264,1628264742.10229,
1628282745.65701,7.121216971361079e+18,-6.4513722909956e+17,1628264745.65701,0.0,-0.020944,-0.0331613,6.08247,0.208429,4.92825,0.0379642,,0.492825,,,,,251.054,0.0193022,0.0,0.0,,,0.389685,0.211242,,,,,,7.0,-10.0975,-161.334,,,,,,,1.0,,,4133.16877450151,-7040.72116553693,,,,,,,-0.0194294,0.0567539,2.53372,2.4543,0.0,2.24982,1628264746.07806,
1628282750.01578,7.121216971361079e+18,-6.4513722909956e+17,1628264750.01578,0.0,0.0,-0.0261799,6.05629,0.211323,4.84579,-0.0183894,,0.484579,,,7.3232,,250.973,0.0193022,,,,,0.390222,0.444116,,,,,2.0,7.0,-10.1821,-161.086,,,,,,,1.0,,,4133.16889039328,-7040.72127281362,,,,,,,-0.0194294,0.0567539,2.535,,0.0,2.60706,1628264750.07745,
1628282754.2348,7.121216971361079e+18,-6.4513722909956e+17,1628264754.2348,0.147256,0.0244346,-0.0261799,6.16974,0.446848,4.59842,-0.0585086,,0.459842,,14.8698,,,250.973,0.0193022,,,,,0.390749,0.405509,,,,,2.0,7.0,-10.3345,-160.229,,,,,,,1.0,,,4133.16931318854,-7040.72154726104,,,,,,,-0.0360992,0.203063,2.535,,0.0,2.81268,1628264754.08997,
1628282758.77454,7.121216971361079e+18,-6.4513722909956e+17,1628264758.77454,0.814544,0.0174533,-0.0314159,0.00698132,0.403668,4.26858,-0.071346,,0.426858,,,,,251.081,0.0193022,10.1466,3.382,,,0.391542,0.158198,,,,,2.0,7.0,-10.3969,-156.272,,,,,,,1.0,,,4133.17136019698,-7040.72237091667,,,,,,,-0.0137428,0.871278,2.53623,2.49182,0.0,3.349,1628264758.09589,
1628282763.31564,7.121216971361079e+18,-6.4513722909956e+17,1628264763.31564,1.0033,-0.0174533,-0.0296706,0.0959931,0.156321,4.10367,-0.0348513,,0.410367,,,,,251.054,0.0193022,4.21824,1.406,,,0.392855,0.134048,,,,,2.0,7.0,-10.0478,-151.471,,,,,,,1.0,,,4133.17390662943,-7040.72307636687,,,,,,,0.076733,1.05544,2.53623,2.49737,0.0,3.87592,1628264762.11093,
1628282768.04712,7.121216971361079e+18,-6.4513722909956e+17,1628264768.04712,0.0,-0.020944,-0.0366519,0.0925025,0.136057,4.40601,0.0636519,,0.440601,,,,,251.081,0.0193022,0.0,0.0,,,0.393498,0.100419,,,,,2.0,7.0,-10.1396,-151.203,,,,,,,1.0,,,4133.17403236731,-7040.72319275799,,,,,,,-0.0194294,0.0567539,2.53751,2.49737,0.0,0.513123,1628264770.20572,
1628282772.5676,7.121216971361079e+18,-6.4513722909956e+17,1628264772.5676,0.0,0.00349066,-0.0261799,0.179769,0.0955298,4.26858,-0.0323594,,0.426858,,,,,250.973,0.0193022,,,,,0.394055,0.201929,,,,,2.0,2.0,-10.2274,-150.946,,,,,,,1.0,,,4133.17415259667,-7040.72330405008,,,,,,,-0.0194294,0.0567539,2.53873,,0.0,1.13531,1628264774.10165,
1628282777.08026,7.121216971361079e+18,-6.4513722909956e+17,1628264777.08026,0.147292,0.010472,-0.0296706,0.226893,0.205534,4.18612,-0.0182956,,0.418612,,,,,251.027,0.0193022,,,,,0.394599,0.179569,,,,,2.0,2.0,-10.1655,-150.041,,,,,,,1.0,,,4133.1746320259,-7040.7234397036,,,,,,,0.0137041,0.200271,2.53873,,0.0,1.63385,1628264778.11896,
1628282781.60446,7.121216971361079e+18,-6.4513722909956e+17,1628264781.60446,0.814657,-0.00523599,-0.0331613,0.289725,0.18527,3.82881,-0.075896,,0.382881,,,,,251.0,0.0193022,10.146,3.382,,,0.394966,0.056375,,,,,2.0,2.0,-9.20132,-146.256,,,,,,,1.0,,,4133.17674172868,-7040.72351931991,,,,,,,0.213309,0.837458,2.54001,2.53551,0.0,2.18997,1628264782.08365,
1628282786.33179,7.121216971361079e+18,-6.4513722909956e+17,1628264786.33179,0.0,-0.015708,-0.0366519,0.29147,0.0521072,3.88378,0.0119609,,0.388378,,,,,251.054,0.0193022,0.0,0.0,,,0.394012,0.047759,,,,,2.0,2.0,-9.29312,-145.988,,,,,,,1.0,,,4133.17686746655,-7040.72363571113,,,,,,,-0.0194294,0.0567539,2.54123,2.53551,0.0,2.91925,1628264786.08258,
1628282790.85632,7.121216971361079e+18,-6.4513722909956e+17,1628264790.85632,0.0,-0.015708,-0.0366519,0.29147,0.0521072,3.88378,0.0,,0.388378,,,,,251.027,0.0193022,,,,,0.394573,0.0,,,,,,7.0,-9.38098,-145.731,,,,,,,1.0,,,4133.17698780235,-7040.72374710185,,,,,,,-0.0194294,0.0567539,2.54123,,0.0,3.42746,1628264790.09787,
1628282795.36047,7.121216971361079e+18,-6.4513722909956e+17,1628264795.36047,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.88378,0.0,,0.388378,,,,,251.0,0.0193022,,,,,0.39512,0.0,,,,,2.0,7.0,-9.46861,-145.475,,,,,,,1.0,,,4133.17710781881,-7040.72385819698,,,,,,,-0.0194294,0.0567539,2.54252,,0.0,3.93225,1628264794.09784,
1628282799.69931,7.121216971361079e+18,-6.4513722909956e+17,1628264799.69931,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.80132,-0.0189821,,0.380132,,,,,251.0,0.0193022,,,,,0.395667,0.0,,,,,2.0,7.0,-9.55282,-145.229,,,,,,,1.0,,,4133.1772231517,-7040.7239649567,,,,,,,-0.0194294,0.0567539,2.54252,,0.0,0.276855,1628264802.09296,
1628282804.2139,7.121216971361079e+18,-6.4513722909956e+17,1628264804.2139,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.52646,-0.0611889,,0.352646,,,,,251.0,0.0193022,,,,,0.396203,0.0,,,,,2.0,7.0,-9.64044,-144.973,,,,,,,1.0,,,4133.17734316816,-7040.72407605184,,,,,,,-0.0194294,0.0567539,2.54374,,0.0,0.803802,1628264806.07794,
1628282808.55792,7.121216971361079e+18,-6.4513722909956e+17,1628264808.55792,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.36154,-0.0377988,,0.336154,,,,,250.891,0.0193022,,,,,0.396752,0.0,,,,,2.0,7.0,-9.72486,-144.727,,,,,,,1.0,,,4133.17745879377,-7040.72418308253,,,,,,,-0.0194294,0.0567539,2.54374,,0.0,1.14828,1628264810.08157,
1628282813.07172,7.121216971361079e+18,-6.4513722909956e+17,1628264813.07172,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.33406,-0.00607695,,0.333406,,,,,251.027,0.0193022,,,,,0.39729,0.0,,,,,2.0,7.0,-9.81251,-144.471,,,,,,,1.0,,,4133.17757883683,-7040.72429420232,,,,,,,-0.0194294,0.0567539,2.54502,,0.0,1.58273,1628264814.1586,
1628282817.40363,7.121216971361079e+18,-6.4513722909956e+17,1628264817.40363,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.19663,-0.0323213,,0.319663,,14.873,,,251.027,0.0193022,,,,,0.39784,0.0,,,,,2.0,2.0,-9.8967,-144.225,,,,,,,1.0,,,4133.17769414311,-7040.72440093743,,,,,,,-0.0194294,0.0567539,2.54502,,0.0,1.95877,1628264818.11334,
1628282821.90225,7.121216971361079e+18,-6.4513722909956e+17,1628264821.90225,0.0,-0.015708,-0.0366519,0.29147,0.0,2.81182,-0.0850021,,0.281182,,,,,251.0,0.0193022,,,,,0.398378,0.0,,,,,2.0,2.0,-9.98403,-143.969,,,,,,,1.0,,,4133.17781376039,-7040.7245116631,,,,,,,-0.0194294,0.0567539,2.54623,,0.0,2.48569,1628264822.08359,
1628282826.23013,7.121216971361079e+18,-6.4513722909956e+17,1628264826.23013,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.78434,-0.00559797,,0.278434,,,,,250.946,0.0193022,,,,,0.398929,0.0,,,,,2.0,2.0,-10.0685,-143.723,,,,,,,1.0,,,4133.17792946582,-7040.72461876772,,,,,,,-0.0194294,0.0567539,2.54623,,0.0,2.82349,1628264826.09048,
1628282830.72437,7.121216971361079e+18,-6.4513722909956e+17,1628264830.72437,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.31707,-0.120366,,0.231707,,,,,109.993,0.0193022,,,,,0.39947,0.0,,,,,,7.0,-10.1554,-143.469,,,,,,,1.0,,,4133.17804849765,-7040.72472895148,,,,,,,-0.0194294,0.0567539,2.54751,,0.0,3.2507,1628264830.14145,
1628282834.99194,7.121216971361079e+18,-6.4513722909956e+17,1628264834.99194,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.23462,-0.0191629,,0.223462,,,,,-43.8328,0.0193022,,,,,0.400021,0.0,,,,,2.0,7.0,-10.2384,-143.226,,,,,,,1.0,,,4133.17816215402,-7040.72483415936,,,,,,,-0.0194294,0.0567539,2.54751,,0.0,3.50418,1628264834.15939,
1628282839.44119,7.121216971361079e+18,-6.4513722909956e+17,1628264839.44119,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.15216,-0.0183771,,0.215216,,,,,-195.866,0.0309646,,,,,0.400558,0.0,,,,,2.0,7.0,-10.3248,-142.974,,,,,,,1.0,,,4133.17828049396,-7040.72494370267,,,,,,,-0.0194294,0.0567539,2.54875,,0.0,0.0229187,1628264842.08676,
1628282843.71887,7.121216971361079e+18,-6.4513722909956e+17,1628264843.71887,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.23462,0.0198551,,0.223462,,,,,,0.0309646,,,,,0.401108,0.0,,,,,2.0,7.0,-10.4079,-142.731,,,,,,,1.0,,,4133.17839433661,-7040.725049083,,,,,,,-0.0194294,0.0567539,2.54875,,0.0,0.290314,1628264846.09903,
1628282848.06558,7.121216971361079e+18,-6.4513722909956e+17,1628264848.06558,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,2.86679,0.144465,,0.286679,,,,,-263.436,0.0309646,,,,,0.401647,0.0,,,,,2.0,7.0,-10.4923,-142.485,,,,,,,1.0,,,4133.1785099622,-7040.72515611375,,,,,,,-0.0194294,0.0567539,2.55003,,0.0,0.655212,1628264850.08008,
1628282852.40533,7.121216971361079e+18,-6.4513722909956e+17,1628264852.40533,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,3.82881,0.22556,,0.382881,,,,,-263.491,0.0309646,,,,,0.402191,0.0,,,,,2.0,2.0,-10.5767,-142.238,,,,,,,1.0,,,4133.17862548135,-7040.72526304598,,,,,,,-0.0194294,0.0567539,2.55003,,0.0,0.99408,1628264854.07855,
1628282856.73819,7.121216971361079e+18,-6.4513722909956e+17,1628264856.73819,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,4.07618,0.0570118,,0.407618,,,,,-263.572,0.0309646,,,,,0.402736,0.0,,,,,2.0,2.0,-10.6609,-141.992,,,,,,,1.0,,,4133.17874084082,-7040.72536983041,,,,,,,-0.0194294,0.0567539,2.55003,,0.0,1.31741,1628264858.09113,
1628282860.91754,7.121216971361079e+18,-6.4513722909956e+17,1628264860.91754,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,4.79082,0.171253,,0.479082,,,,,-263.545,0.0309646,,,,,0.403281,0.0,,,,,2.0,2.0,-10.7426,-141.754,,,,,,,1.0,,,4133.17885276746,-7040.72547343718,,,,,,,-0.0194294,0.0567539,2.55124,,0.0,1.53186,1628264862.08255,
1628282865.28201,7.121216971361079e+18,-6.4513722909956e+17,1628264865.28201,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,5.53294,0.170368,,0.553294,,,,,-263.491,0.0309646,,,,,0.403818,0.0,,,,,,7.0,-10.827,-141.507,,,,,,,1.0,,,4133.1789682866,-7040.72558036942,,,,,,,-0.0194294,0.0567539,2.55252,,0.0,1.8663,1628264866.08728,
1628282869.48257,7.121216971361079e+18,-6.4513722909956e+17,1628264869.48257,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,6.30255,0.180914,,0.630255,,,,,-263.572,0.0309646,,,,,0.404365,0.0,,,,,2.0,7.0,-10.9086,-141.269,,,,,,,1.0,,,4133.17908002695,-7040.72568380377,,,,,,,-0.0194294,0.0567539,2.55252,,0.0,2.06976,1628264870.08313,
1628282873.83963,7.121216971361079e+18,-6.4513722909956e+17,1628264873.83963,0.0,-0.015708,-0.0366519,0.29147,-0.00289484,7.1821,0.198994,,0.71821,,,7.0085,,-263.572,0.0309646,,,,,0.404903,0.0,,,,,2.0,7.0,-10.9932,-141.022,,,,,,,1.0,,,4133.17919599848,-7040.72579115479,,,,,,,-0.0194294,0.0567539,2.55252,,0.0,2.41714,1628264874.09372,
1628282878.03482,7.121216971361079e+18,-6.4513722909956e+17,1628264878.03482,0.254112,-0.490438,-0.020944,5.92888,-0.00289484,7.84177,0.148976,,0.784177,,,,,-263.572,-0.132309,,,-0.1745,,0.405453,0.0767479,,,,,,,-11.4464,-139.779,,,,,,,2.0,,,4133.17977467322,-7040.72634975213,,,,,,,-0.10759,0.295083,2.55374,,0.0,2.62524,1628264878.08331,
1628282882.46454,7.121216971361079e+18,-6.4513722909956e+17,1628264882.46454,0.36021,-0.514872,-0.0244346,5.98299,0.0810556,8.83127,0.220575,,0.883127,,14.8769,,,-263.599,-0.527164,,,-0.1745,,0.407025,0.249494,,,,,,,-12.003,-138.007,,,,,,,2.0,,,4133.18061263662,-7040.72708409737,,,,,,,-0.125946,0.400855,2.55503,,0.0,3.04089,1628264882.09143,
1628282886.7034,7.121216971361079e+18,-6.4513722909956e+17,1628264886.7034,0.347962,-0.331613,-0.0174533,5.9411,0.254746,9.40847,0.140474,,0.940847,,,,,-263.572,-0.527164,,,-0.1745,,0.408978,0.45,,,,,,,-12.5804,-136.376,,,,,,,2.0,,,4133.18137451151,-7040.72780517282,,,,,,,-0.136154,0.384554,2.55503,,0.0,3.28476,1628264886.08807,
1628282890.94107,7.121216971361079e+18,-6.4513722909956e+17,1628264890.94107,0.338006,-0.167552,-0.0261799,5.8835,0.452683,9.90322,0.121232,,0.990322,,,,,-263.599,-0.527164,,,-0.1745,,0.410931,0.45,,,,,,,-13.2183,-134.821,,,,,,,1.0,,,4133.18208833934,-7040.72855327182,,,,,,,-0.150956,0.368121,2.55503,,0.0,3.51984,1628264890.09103,
1628282895.02649,7.121216971361079e+18,-6.4513722909956e+17,1628264895.02649,0.0386028,-0.230383,-0.0296706,5.95855,0.452683,9.95819,0.0134406,,0.995819,,,,,-263.545,-0.527164,,,-0.1745,,0.413002,0.45,,,,,,,-13.3484,-134.438,,,,,,,2.0,,,4133.18226782179,-7040.72871869148,,,,,,,-0.0317421,0.0933404,2.55625,,0.0,3.53271,1628264894.16342,
1628282899.26831,7.121216971361079e+18,-6.4513722909956e+17,1628264899.26831,0.264428,-0.387463,-0.0261799,6.02662,0.452683,10.4804,0.123372,,1.04804,,,,,-263.627,-0.648786,,,-0.1745,,0.413686,0.45,,,,,,,-13.7153,-133.113,,,,,,,2.0,,,4133.18290200279,-7040.7292338231,,,,,,,-0.0865301,0.312527,2.55625,,0.0,3.73041,1628264898.20734,
1628282903.35904,7.121216971361079e+18,-6.4513722909956e+17,1628264903.35904,0.329006,-0.380482,-0.0331613,6.0144,0.451516,11.1401,0.149924,,1.11401,,,,,-263.627,-0.500507,,,0.1745,,0.415127,0.45,,,,,,,-14.2609,-131.203,,,,,,,2.0,,,4133.18381387105,-7040.72998805302,,,,,,,-0.106799,0.373947,2.55747,,0.0,4.95447,1628264902.09003,
1628282908.61734,7.121216971361079e+18,-6.4513722909956e+17,1628264908.61734,0.436562,-0.214676,-0.020944,6.00917,0.452683,11.7723,0.126842,,1.17723,,,,,-263.654,-0.500507,,,0.1745,,0.417205,0.45,,,,,,,-14.8446,-129.179,,,,,,,2.0,,,4133.1847790967,-7040.73079099223,,,,,,,-0.137563,0.477029,2.55747,,0.0,1.2002,1628264910.08725,
1628282912.77655,7.121216971361079e+18,-6.4513722909956e+17,1628264912.77655,0.274722,-0.225147,-0.015708,6.11738,0.452683,12.1296,0.0845324,,1.21296,,,,,-244.453,-0.707098,,,0.1745,,0.419319,0.45,,,,,,,-15.114,-127.816,,,,,,,2.0,,,4133.18544737604,-7040.7312461387,,,,,,,-0.0647715,0.327708,2.55747,,0.0,1.34253,1628264914.10501,
1628282917.09656,7.121216971361079e+18,-6.4513722909956e+17,1628264917.09656,0.330123,-0.10472,-0.00872665,0.0558505,0.451516,12.6793,0.127664,,1.26793,,,,,-221.694,-0.907025,,,0.1745,,0.420574,0.440361,,,,,,,-15.1183,-126.151,,,,,,,1.0,,,4133.1863117916,-7040.7315774699,,,,,,,-0.00100143,0.386362,2.55998,,0.0,1.68918,1628264918.07806,
1628282921.24985,7.121216971361079e+18,-6.4513722909956e+17,1628264921.24985,0.14721,-0.00698132,-0.00698132,0.394444,0.451516,12.6243,-0.0129377,,1.26243,,,,,-198.718,-0.902027,,,0.1745,,0.421334,0.342535,,,,,,,-14.964,-125.35,,,,,,,1.0,,,4133.18675059973,-7040.73162859492,,,,,,,0.0371429,0.19266,2.56497,,0.0,1.83704,1628264922.0856,
1628282925.55322,7.121216971361079e+18,-6.4513722909956e+17,1628264925.55322,0.0,-0.00174533,-0.0191986,0.586431,0.339481,12.6793,0.0126344,,1.26793,,,,,-176.475,-1.01199,,,0.1745,,0.421487,0.159696,,,,,,,-15.0475,-125.106,,,,,,,1.0,,,4133.18686505432,-7040.73173454224,,,,,,,-0.0194294,0.0567539,2.56748,,0.0,2.12637,1628264926.09775,
1628282929.70624,7.121216971361079e+18,-6.4513722909956e+17,1628264929.70624,0.0,-0.00174533,-0.015708,0.705113,0.147637,12.6793,0.0,,1.26793,,,,,-154.341,-1.11528,,,0.1745,,0.42205,-0.0280098,,,,,,,-15.1282,-124.871,,,,,,,1.0,,,4133.18697554384,-7040.73183681923,,,,,,,-0.0194294,0.0567539,2.56876,,0.0,2.2984,1628264930.07883,
1628282934.00394,7.121216971361079e+18,-6.4513722909956e+17,1628264934.00394,0.0,0.015708,-0.0261799,0.844739,-0.0376329,12.6793,0.0,,1.26793,,,,,-130.577,-1.10862,,,0.1745,,0.422601,-0.141268,,,,,,,-15.2117,-124.627,,,,,,,1.0,,,4133.18708986537,-7040.73194264339,,,,,,,-0.0194294,0.0567539,2.57126,,0.0,2.57947,1628264934.09485,
1628282938.30243,7.121216971361079e+18,-6.4513722909956e+17,1628264938.30243,0.0,0.010472,-0.0244346,0.870919,-0.141847,12.6793,0.0,,1.26793,,,,,-106.895,-1.10862,,,0.1745,,0.423165,-0.226296,,,,,,,-15.2954,-124.382,,,,,,,1.0,,,4133.18720455946,-7040.73204881243,,,,,,,-0.0194294,0.0567539,2.57627,,0.0,2.9006,1628264938.08337,
1628282942.61533,7.121216971361079e+18,-6.4513722909956e+17,1628264942.61533,0.0,0.0139626,-0.0226893,0.863938,-0.225798,12.6793,0.0,,1.26793,,,,,-83.1855,-1.10862,,,0.1745,,0.42373,-0.29116,,,,,,,-15.379,-124.138,,,,,,,1.0,,,4133.18731901404,-7040.73215475978,,,,,,,-0.0194294,0.0567539,2.57748,,0.0,3.20102,1628264942.08405,
1628282946.76398,7.121216971361079e+18,-6.4513722909956e+17,1628264946.76398,0.0,0.015708,-0.020944,0.815069,-0.2928,12.6793,0.0,,1.26793,,14.8607,,,-60.318,-1.10862,,,0.1745,,0.424295,-0.300033,,,,,,,-15.4596,-123.903,,,,,,,1.0,,,4133.18742942372,-7040.73225696288,,,,,,,-0.0194294,0.0567539,2.57999,,0.0,3.23901,1628264946.19391,
1628282951.06778,7.121216971361079e+18,-6.4513722909956e+17,1628264951.06778,0.0,0.0645772,-0.0174533,0.832522,-0.2928,12.6793,0.0,,1.26793,,,,,-37.1518,-1.10862,,,0.1745,,0.42485,-0.284063,,,,,,,-15.5434,-123.658,,,,,,,1.0,,,4133.18754422425,-7040.73236323047,,,,,,,-0.0194294,0.0567539,2.58249,,0.0,3.6557,1628264950.09293,
1628282955.22449,7.121216971361079e+18,-6.4513722909956e+17,1628264955.22449,0.0,0.125664,-0.0191986,0.776672,-0.2928,12.6793,0.0,,1.26793,,,,,-14.3658,-1.10862,,,0.1745,,0.425417,-0.267482,,,,,,,-15.6242,-123.422,,,,,,,1.0,,,4133.18765482021,-7040.73246560602,,,,,,,-0.0194294,0.0567539,2.585,,0.0,3.82755,1628264954.07843,
1628282959.5304,7.121216971361079e+18,-6.4513722909956e+17,1628264959.5304,0.0,0.205949,-0.0191986,0.759218,-0.268292,12.6793,0.0,,1.26793,,,,,8.99048,-1.10862,,,0.1745,,0.425974,-0.260317,,,,,,,-15.7077,-123.178,,,,,,,2.0,,,4133.18776919495,-7040.7325714795,,,,,,,-0.0194294,0.0567539,2.58871,,0.0,0.100952,1628264962.09802,
1628282963.67596,7.121216971361079e+18,-6.4513722909956e+17,1628264963.67596,0.0,0.280998,-0.015708,0.628319,-0.268292,12.6793,0.0,,1.26793,,,,,32.2653,-1.10862,,,0.1745,,0.426542,-0.232383,,,,,,,-15.7882,-122.943,,,,,,,2.0,,,4133.18787952479,-7040.73267360873,,,,,,,-0.0194294,0.0567539,2.59123,,0.0,0.259003,1628264966.08716,
