time,pitch,depth,depth_rate,v_N,v_E,pump_volume,thruster_power,thruster_current
1574384356.42044,-0.436332,40.3916,0.352943,0.217612,0.473819,-262.299,5.34856,0.7021
1574384360.6315,-0.443314,41.8834,0.368459,0.317978,0.422585,-262.299,5.03394,0.6608
1574384365.00458,-0.455531,43.4582,0.359619,0.370577,0.315952,-262.312,5.03394,0.6608
1574384369.21841,-0.45204,45.1159,0.379761,0.449531,0.282009,-262.299,5.03394,0.6608
1574384373.43228,-0.453786,46.6354,0.355859,0.436569,0.209528,-262.299,5.03394,0.6608
1574384377.65717,-0.450295,48.1825,0.368018,0.472414,0.202677,-262.312,,
1574384382.03009,-0.439823,49.7849,0.365178,0.47223,0.227483,-262.312,5.27541,0.7021
1574384386.25916,-0.436332,51.2768,0.353194,0.437731,0.251294,-262.299,5.27541,0.7021
1574384390.48514,-0.429351,52.7411,0.362083,0.422181,0.325619,-262.312,5.27541,0.7021
1574384394.85974,-0.424115,54.1501,0.320739,0.302114,0.348491,-262.312,4.96509,0.6608
1574384399.23096,-0.431096,55.7525,0.354278,0.287276,0.437718,-262.312,4.96509,0.6608
1574384403.44379,-0.432842,57.2996,0.365237,0.252645,0.486891,-262.312,4.96385,0.6608
1574384407.66574,-0.436332,58.5981,0.311017,0.170568,0.405354,-262.312,5.27409,0.7021
1574384411.88208,-0.439823,60.0348,0.339069,0.203009,0.444277,-262.312,4.96385,0.6608
1574384416.26315,-0.445059,61.7201,0.365175,0.264352,0.454052,-262.095,0.0,0.0
1574384420.52417,-0.401426,63.2948,0.354439,0.316232,0.480162,-246.745,,
1574384424.67645,-0.274017,63.9579,0.180327,0.203621,0.28035,-223.509,,
1574384428.82532,-0.21293,64.4552,0.120236,0.170307,0.152616,-200.044,,
1574384433.14838,-0.204204,64.8972,0.102041,0.145499,0.0912782,-177.626,,
1574384437.35303,-0.190241,65.1459,0.0592161,0.322857,0.157513,-155.398,,
1574384441.49484,-0.164061,65.4774,0.0801575,0.0645666,-0.000141056,-132.967,,
1574384445.65906,-0.13439,65.6432,0.0394492,-0.151221,-0.109616,-111.543,,
1574384449.95163,-0.0994838,65.8366,0.0450275,-0.151221,-0.109616,-89.2268,,
1574384454.09161,0.174533,65.9747,0.0333345,-0.151221,-0.109616,-67.5864,,
1574384458.38177,0.125664,65.6432,-0.0773521,-0.151221,-0.109616,-44.9507,,
1574384462.52838,-0.0802851,65.505,-0.0334232,-0.151221,-0.109616,-23.3997,,
1574384466.82516,-0.0994838,65.4774,-0.00636141,-0.151221,-0.109616,-0.815087,,
1574384470.9689,0.0453786,65.4774,0.0,-0.151221,-0.109616,20.5318,,
1574384475.10522,0.136136,65.2288,-0.0602492,-0.151221,-0.109616,42.1212,,
1574384479.24637,0.106465,64.9525,-0.0689311,-0.151221,-0.109616,63.5191,,
1574384483.53513,0.0837758,64.5657,-0.0903074,-0.151221,-0.109616,85.823,,
1574384487.67865,0.129154,64.3999,-0.0388028,-0.151221,-0.109616,107.616,,
1574384491.82648,0.18326,64.096,-0.0727216,-0.151221,-0.109616,129.448,,
1574384495.96851,0.219911,63.7369,-0.0866069,0.125217,-0.0345098,150.833,,
1574384500.27307,0.244346,63.3501,-0.0904975,0.111441,-0.0150523,173.444,,
1574384504.42834,0.275762,62.8252,-0.12661,0.180278,0.0393651,194.752,,
1574384508.58063,0.31765,62.4108,-0.100052,0.069905,0.0139668,217.133,,
1574384512.76053,0.37001,61.7753,-0.151258,0.128875,0.0843316,238.02,,
1574384517.06638,0.401426,61.1399,-0.14757,0.0906265,0.0806988,260.464,,
1574384521.29492,0.42237,60.3387,-0.19255,0.139746,0.142427,,,
1574384525.37698,0.42237,59.4546,-0.216847,0.16974,0.183461,,,
1574384529.45636,0.429351,58.4048,-0.256311,0.220815,0.234893,,,
1574384533.68472,0.431096,57.6588,-0.181099,0.112906,0.12654,236.948,,
1574384537.76434,0.420624,56.6366,-0.247332,0.226533,0.216452,236.859,,
1574384542.0719,0.420624,55.5315,-0.253872,0.24871,0.210789,257.019,0.6195,0.2065
1574384546.33609,0.434587,54.5369,-0.238397,0.218458,0.173025,,0.6195,0.2065
1574384550.70554,0.443314,53.4042,-0.258674,0.2472,0.185199,,0.6195,0.2065
1574384554.91711,0.450295,52.2162,-0.282115,0.281438,0.20128,,0.6195,0.2065
1574384559.13037,0.45204,50.8624,-0.31823,0.351676,0.216969,256.241,0.6195,0.2065
1574384563.34375,0.45204,49.6192,-0.294607,0.312789,0.194023,256.075,0.6195,0.2065
1574384567.71207,0.450295,48.4312,-0.274172,0.290533,0.160032,256.024,0.6195,0.2065
1574384571.92407,0.438078,47.1879,-0.283522,0.320733,0.173962,255.884,0.6195,0.2065
1574384576.13724,0.441568,46.0552,-0.279204,0.300808,0.181697,255.782,0.6195,0.2065
1574384580.34769,0.445059,44.9225,-0.269249,0.274053,0.1794,255.654,0.6195,0.2065
1574384584.72113,0.44855,43.5964,-0.302354,0.313614,0.226868,255.641,0.6195,0.2065
1574384588.93372,0.457276,42.436,-0.275816,0.260278,0.195989,255.603,,
1574384593.1492,0.453786,41.1375,-0.306539,0.300678,0.245993,255.501,3.41648,0.5369
1574384597.36368,0.457276,39.618,-0.36274,0.348405,0.346604,255.45,3.41648,0.5369
1574384601.73166,0.455531,37.9603,-0.376911,0.347191,0.390538,255.437,3.15368,0.4956
1574384605.94562,0.464258,36.3027,-0.379761,0.316527,0.408051,255.437,3.15368,0.4956
1574384610.16473,0.464258,34.6174,-0.415197,0.369491,0.448779,255.386,3.41648,0.5369
1574384614.38116,0.441568,32.9321,-0.386622,0.347253,0.447896,255.322,3.15368,0.4956
1574384618.7533,0.434587,31.4126,-0.356694,0.32292,0.406008,255.348,3.41648,0.5369
1574384622.97244,0.459022,29.6997,-0.409591,0.398753,0.41779,255.31,3.41648,0.5369
1574384627.18991,0.457276,28.042,-0.392252,0.40643,0.364982,255.259,3.15368,0.4956
1574384631.41922,0.443314,26.4396,-0.380799,0.412342,0.359927,255.233,3.41648,0.5369
1574384635.78806,0.443314,24.8925,-0.354606,0.372377,0.328179,255.22,,
1574384639.99466,0.45204,23.2348,-0.395905,0.422586,0.370161,255.207,5.20607,0.6608
1574384644.20917,0.450295,21.3561,-0.444763,0.530331,0.389204,255.093,5.53145,0.7021
1574384648.58017,0.453786,19.5327,-0.416211,0.495363,0.333109,255.156,5.20607,0.6608
1574384652.94958,0.446804,17.5435,-0.454983,0.572633,0.374962,255.105,5.20607,0.6608
1574384657.16394,0.45204,15.7754,-0.416627,0.508505,0.320454,255.105,5.20352,0.6608
1574384661.3783,0.44855,14.0348,-0.415701,0.516009,0.317095,255.067,5.20352,0.6608
1574384665.59088,0.450295,12.1285,-0.453235,0.598749,0.31297,255.054,5.20352,0.6608
1574384669.9657,0.44855,10.1117,-0.442381,0.579155,0.312066,255.054,4.8783,0.6195
1574384674.18408,0.450295,8.23303,-0.462159,0.609101,0.329356,255.08,5.20352,0.6608
1574384678.39862,0.485202,5.99519,-0.462172,0.533053,0.327995,254.991,0.0,0.0
1574384682.77335,0.450295,3.97837,-0.411931,0.479537,0.352029,242.677,,
1574384687.09399,0.319395,2.92853,-0.307964,0.53199,0.313992,230.543,,
1574384691.38235,0.230383,2.01681,-0.219742,0.418353,0.356574,219.2,,
1574384695.69965,0.116937,1.2985,-0.169335,0.209781,0.241443,208.762,,
1574384699.98898,0.0401426,0.939338,-0.0811658,0.0118978,0.031184,198.631,,
1574384704.44431,-0.00872665,0.856456,-0.0185711,-0.151221,-0.109616,188.423,,
1574384708.87726,-0.0226893,0.773573,-0.0194105,-0.151221,-0.109616,177.501,,
1574384713.14563,-0.0628319,0.58018,-0.0436948,-0.151221,-0.109616,167.242,,
1574384717.41736,-0.0331613,0.58018,0.0,-0.151221,-0.109616,157.571,,
1574384721.86923,-0.0575959,0.359159,-0.0490503,-0.151221,-0.109616,147.529,,
1574384726.15747,-0.102974,0.386786,0.00647623,-0.151221,-0.109616,137.512,,
1574384730.45361,-0.118682,0.276276,-0.025766,-0.151221,-0.109616,128.338,,
1574384734.72861,-0.13439,0.165766,-0.0250137,-0.151221,-0.109616,118.628,,
1574384739.16257,-0.153589,1.50726e-13,-0.038821,-0.151221,-0.109616,109.109,,
1574384743.43237,-0.171042,0.0,-3.378e-14,-0.151221,-0.109616,100.165,,
1574384747.70303,-0.155334,0.0,0.0,-0.151221,-0.109616,91.399,,
1574384751.98083,-0.179769,0.0,0.0,-0.151221,-0.109616,82.8883,,
1574384756.43802,-0.205949,0.0,0.0,-0.151221,-0.109616,74.7221,,
1574384760.72095,-0.204204,0.0,0.0,-0.151221,-0.109616,66.9259,,
1574384765.00476,0.0610865,0.138138,0.0312671,0.241216,0.205911,59.9847,,
1574384769.46783,0.0366519,0.0,-0.0320283,-0.0443323,0.0661845,52.5586,,
1574384773.90991,-0.0872665,0.0,0.0,-0.151221,-0.109616,45.209,,
1574384778.19296,0.10472,0.0,0.0,-0.151221,-0.109616,38.306,,
1574384782.47653,-0.0296706,0.0,0.0,-0.151221,-0.109616,30.9947,,
1574384786.75882,-0.00872665,0.0,0.0,-0.151221,-0.109616,24.1938,,
1574384791.19153,-0.0279253,0.0,0.0,-0.151221,-0.109616,16.8698,,
1574384795.47763,-0.0226893,0.0,0.0,-0.151221,-0.109616,10.0179,,
1574384799.78085,0.020944,0.0,0.0,-0.296206,-0.0837904,3.44664,,
1574384804.21457,-0.00349066,0.0,0.0,-0.151221,-0.109616,-3.55841,0.0,0.0
1574384808.64771,-0.00349066,0.0,0.0,-0.294019,-0.0734827,-10.1934,,
1574384813.09039,-0.00349066,0.0,0.0,-0.465939,-0.0299803,-17.0581,0.6195,0.2065
1574384817.53229,-0.00349066,0.0,0.0,-0.465939,-0.0299803,-23.5783,0.6195,0.2065
1574384821.97845,-0.00349066,0.0,0.0,-0.465939,-0.0299803,-30.2771,0.6195,0.2065
1574384826.6196,-0.00349066,0.0,0.0,-0.249717,-0.18143,-37.078,0.7434,0.2478
1574384831.21603,-0.00349066,0.0828828,0.018542,-0.650602,-0.308929,-43.8024,0.6195,0.2065
1574384835.81818,-0.00349066,0.0,-0.0180337,-0.527948,-0.203718,-50.4246,0.6195,0.2065
1574384840.41675,-0.00349066,0.0,0.0,-0.0978729,-0.181012,-57.0852,0.7434,0.2478
1574384845.01093,-0.00349066,0.0,0.0,-0.399331,-0.0995643,-63.9626,0.6195,0.2065
1574384849.60522,-0.00349066,0.0,0.0,0.114861,-0.341302,-71.1718,0.618137,0.2065
1574384854.20746,-0.00349066,0.0,0.0,-0.465939,-0.0299803,-79.338,,
1574384858.64795,-0.00349066,0.221021,0.048683,0.114861,-0.341302,-88.0274,0.6195,0.2065
1574384863.2655,-0.00349066,1.07748,0.18534,0.114861,-0.341302,-97.9289,0.7434,0.2478
1574384867.87701,-0.00349066,1.63003,0.119704,0.114861,-0.341302,-108.392,,
1574384872.49557,-0.00349066,2.59699,0.210576,0.114861,-0.341302,-119.556,3.67436,0.5782
1574384877.10425,-0.00349066,3.56396,0.209663,0.114861,-0.341302,-131.921,3.67436,0.5782
1574384881.72125,-0.00349066,4.77958,0.267934,-0.705189,0.0305593,-145.688,3.41191,0.5369
1574384886.16553,-0.44855,6.35435,0.32842,-0.767549,-0.207233,-159.826,3.41191,0.5369
1574384890.47479,-0.411898,7.48708,0.271964,-0.71221,-0.103741,-174.436,3.41191,0.5369
1574384894.9827,-0.363028,8.61981,0.250715,-0.73254,-0.0832187,-190.602,3.41191,0.5369
1574384899.44937,-0.368264,9.75254,0.263671,-0.752893,-0.0506217,-207.943,3.41191,0.5369
1574384903.77917,-0.411898,10.9405,0.275827,-0.687364,0.0812959,-224.964,3.41191,0.5369
1574384908.08197,-0.432842,12.2943,0.31468,-0.662346,0.240359,-242.611,3.67436,0.5782
1574384912.38412,-0.44855,13.6204,0.306264,-0.514716,0.3441,-260.028,3.40934,0.5369
1574384916.7865,-0.469494,14.9742,0.312356,-0.347537,0.421094,-261.814,,
1574384921.00372,-0.471239,16.4384,0.344776,-0.144697,0.513302,-261.967,5.41812,0.7021
1574384925.22684,-0.469494,18.0408,0.380799,0.116746,0.527852,-262.018,5.73684,0.7434
1574384929.43665,-0.462512,19.4775,0.328074,0.275895,0.3175,-262.056,5.73684,0.7434
1574384933.81412,-0.459022,21.1627,0.384242,0.485264,0.214689,-262.056,5.09941,0.6608
1574384938.03394,-0.471239,22.7651,0.377836,0.515727,0.0394643,-262.056,5.41812,0.7021
1574384942.2637,-0.47822,24.5333,0.381481,0.527019,-0.0681333,-262.044,0.0,0.0
1574384946.66788,-0.42586,25.9147,0.321401,0.491642,-0.130942,-246.49,,
1574384950.98584,-0.286234,26.9093,0.251605,0.560619,-0.194498,-222.017,,
1574384955.2905,-0.207694,27.4618,0.128292,0.29757,-0.159956,-198.054,,
1574384959.44934,-0.195477,27.9315,0.113639,0.391919,-0.14474,-176.056,,
1574384963.59094,-0.191986,28.2354,0.076281,0.0913076,-0.11004,-153.344,,
1574384967.90359,-0.169297,28.5117,0.0617377,-0.151221,-0.109616,-131.359,,
1574384972.04141,-0.139626,28.6775,0.0400884,-0.151221,-0.109616,-109.464,,
1574384976.17694,-0.116937,29.009,0.0797333,-0.151221,-0.109616,-87.7849,,
1574384980.31738,-0.0959931,29.009,0.0,-0.151221,-0.109616,-65.3662,,
1574384984.62103,-0.0680678,29.0919,0.0194014,-0.151221,-0.109616,-43.0751,,
1574384988.75259,-0.0314159,29.0919,0.0,-0.151221,-0.109616,-21.1795,,
1574384992.90381,0.0122173,29.0642,-0.00662215,-0.151221,-0.109616,0.613995,,
1574384997.06329,0.0436332,29.0919,0.00665565,-0.151221,-0.109616,22.3437,,
1574385001.36771,0.0715585,29.0366,-0.0128321,-0.151221,-0.109616,45.0942,,
1574385005.52945,0.0959931,28.7603,-0.0665244,-0.151221,-0.109616,66.39,,
1574385009.681,0.129154,28.5393,-0.0530662,-0.151221,-0.109616,87.6476,,
1574385013.81927,0.15708,28.4012,-0.0332302,-0.151221,-0.109616,109.505,,
1574385018.10757,0.174533,28.0144,-0.090646,-0.151221,-0.109616,131.936,,
1574385022.25412,0.20944,27.6829,-0.0795993,0.11351,-0.0562372,153.5,,
1574385026.41104,0.246091,27.3513,-0.0799834,0.0861874,-0.056114,175.6,,
1574385030.56204,0.282743,26.8264,-0.126457,0.195158,-0.0277357,197.521,,
1574385034.89883,0.326377,26.4672,-0.0820559,0.0437285,-0.0613712,219.863,,
1574385039.05722,0.363028,25.8318,-0.152859,0.18791,-0.0212793,241.197,,
1574385043.22232,0.392699,25.224,-0.146849,0.149473,-0.0239613,260.286,,
1574385047.30344,0.408407,24.5057,-0.180165,0.19971,0.0125906,,,
1574385051.53107,0.418879,23.5663,-0.221281,0.269675,0.0419157,,,
1574385055.60876,0.420624,22.6546,-0.216816,0.252205,0.0566638,,,
1574385059.6922,0.413643,21.8534,-0.201509,0.227378,0.0518697,236.744,,
1574385063.77582,0.408407,20.8036,-0.243698,0.317859,0.0799042,236.642,,
1574385068.24341,0.408407,19.6985,-0.245306,0.326772,0.0662509,253.906,0.6195,0.2065
1574385072.52472,0.417134,18.7039,-0.247719,0.320171,0.0685079,,0.6195,0.2065
1574385076.73898,0.427606,17.5712,-0.267217,0.350067,0.0659321,,0.6195,0.2065
1574385081.10504,0.44855,16.4108,-0.265468,0.324799,0.0524341,,0.6195,0.2065
1574385085.47427,0.438078,15.2228,-0.269813,0.341704,0.0668764,255.539,0.6195,0.2065
1574385089.68732,0.436332,14.1453,-0.253763,0.315207,0.052811,255.501,0.6195,0.2065
1574385093.90408,0.438078,12.7363,-0.33484,0.461253,0.113306,255.284,0.6195,0.2065
1574385098.11545,0.432842,11.5207,-0.287788,0.383421,0.0755202,255.22,0.6195,0.2065
1574385102.48752,0.441568,10.3327,-0.270735,0.33569,0.0763171,255.182,0.625251,0.2065
1574385106.70297,0.439823,9.19999,-0.269827,0.33231,0.0857429,255.093,0.625251,0.2065
1574385110.91986,0.436332,7.7081,-0.314082,0.423623,0.104166,254.646,0.0,0.0
1574385115.28174,0.424115,6.29909,-0.282084,0.38403,0.073641,240.215,,
1574385119.61523,0.260054,5.38738,-0.293532,0.705636,0.182081,225.707,,
1574385123.7894,0.172788,4.86246,-0.125972,0.345135,-0.0274451,213.037,,
1574385127.9407,0.144862,4.5033,-0.0833315,0.0722142,-0.0971243,200.379,,
1574385132.10498,0.136136,4.06126,-0.106158,-0.151221,-0.109616,188.474,,
1574385136.39377,0.118682,3.59159,-0.109454,-0.151221,-0.109616,175.421,,
1574385140.53012,0.101229,3.28768,-0.0730538,-0.151221,-0.109616,163.414,,
1574385144.966,0.0,3.09429,-0.0432647,-0.151221,-0.109616,151.127,,
1574385149.23746,-0.0994838,2.98378,-0.0268294,-0.151221,-0.109616,138.584,,
1574385153.69122,-0.137881,2.95615,-0.00593504,-0.151221,-0.109616,126.411,,
1574385157.9664,-0.129154,2.92853,-0.00647623,-0.151221,-0.109616,114.047,,
1574385162.24255,-0.158825,2.84564,-0.0201956,-0.151221,-0.109616,101.887,,
1574385166.53653,-0.18326,2.76276,-0.0191062,-0.151221,-0.109616,90.5186,,
1574385170.98761,-0.198968,2.67988,-0.018773,-0.238875,-0.141001,78.231,,
1574385175.29266,-0.214676,2.43123,-0.0576108,-0.380278,-0.24133,66.5432,,
1574385179.5885,-0.202458,2.43123,0.0,-0.151221,-0.109616,55.3912,,
1574385183.88055,-0.211185,2.07207,-0.0835447,-0.438539,-0.372895,44.252,,
1574385188.34003,-0.251327,1.9063,-0.0371672,-0.251048,-0.214445,33.2022,,
1574385192.61136,-0.246091,1.57477,-0.0778608,-0.418306,-0.266941,22.4458,,
1574385196.90353,-0.256563,1.40901,-0.0383273,-0.274023,-0.188757,12.187,,
1574385201.22443,-0.230383,1.02222,-0.0894511,-0.4315,-0.36825,2.36207,,
1574385205.70959,-0.204204,0.773573,-0.0550716,-0.34412,-0.292671,-7.2332,,
1574385209.98944,-0.225147,0.386786,-0.090118,-0.421074,-0.395977,-16.0756,,
1574385214.2699,-0.237365,0.11051,-0.0651441,-0.303739,-0.331531,-24.5991,,
1574385218.5495,-0.277507,0.0,-0.0258081,-0.212079,-0.176733,-32.8801,,
1574385222.99802,-0.340339,0.0,0.0,-0.151221,-0.109616,-40.8294,,
1574385227.27087,-0.298451,0.0,0.0,-0.151221,-0.109616,-48.3065,,
1574385231.55997,-0.247837,0.0,0.0,-0.0452672,-0.0138798,-55.1074,,
1574385236.01306,-0.0366519,0.0,0.0,-0.0373107,-0.0163819,-61.8063,,
1574385240.64941,0.0122173,0.0,0.0,0.121371,0.122377,-68.1095,0.7434,0.2478
1574385245.09207,0.00523599,1.04985,0.238439,-0.151221,-0.109616,-74.6935,0.0,0.0
1574385249.3692,0.0,0.635435,-0.0957297,-0.151221,-0.109616,-80.563,,
1574385253.66193,0.020944,0.0,-0.145775,-0.0532539,0.000339441,-86.4834,,
1574385258.29947,0.015708,1.71291,0.363213,-0.151221,-0.109616,-92.7995,0.0,0.0
1574385262.60938,0.015708,0.0,-0.414949,-0.151221,-0.109616,-98.6689,,
1574385267.05429,0.015708,0.248648,0.0583408,-0.151221,-0.109616,-104.283,,
1574385271.31366,0.015708,0.0,-0.0586158,-0.151221,-0.109616,-109.961,,
1574385275.74023,0.015708,0.0,0.0,-0.151221,-0.109616,-115.678,,
1574385280.00507,0.015708,0.0,0.0,0.0,-0.0,-120.922,,
1574385284.41479,0.015708,0.0,0.0,0.0,-0.0,-126.778,,
1574385288.82092,0.015708,0.0,0.0,-0.151221,-0.109616,-132.648,,
1574385293.25186,0.015708,0.0,0.0,0.0,-0.0,-138.543,,
1574385297.67896,0.015708,0.0,0.0,0.0,-0.0,-145.599,,
1574385302.11685,0.015708,0.0,0.0,-0.997919,0.635745,-152.578,,
1574385306.54654,0.015708,0.0,0.0,-0.997919,0.635745,-160.17,,
1574385310.96677,0.015708,0.0,0.0,-0.997919,0.635745,-167.801,,
1574385315.39474,0.015708,0.165766,0.0372089,-0.997919,0.635745,-175.189,,
1574385319.80643,0.015708,0.303904,0.031445,-0.997919,0.635745,-183.47,,
1574385324.21347,0.015708,0.58018,0.0627472,-0.151221,-0.109616,-191.929,,
1574385328.63644,0.015708,0.939338,0.0796361,-0.997919,0.635745,-200.874,,
1574385333.07004,0.015708,1.18799,0.0559263,-0.997919,0.635745,-210.01,,
1574385337.49423,0.015708,1.46426,0.0638051,-0.151221,-0.109616,-219.618,,
1574385341.79764,0.015708,2.01681,0.127699,-0.151221,-0.109616,-228.894,,
1574385346.22495,0.015708,2.51411,0.11208,-0.151221,-0.109616,-239.089,,
1574385350.49161,0.015708,3.01141,0.117731,-0.151221,-0.109616,-249.297,,
1574385354.76141,0.015708,3.56396,0.128441,-0.151221,-0.109616,-259.76,,
1574385359.01697,0.015708,3.86786,0.0729661,-0.151221,-0.109616,,,
1574385363.35199,0.015708,4.58618,0.160841,-0.151221,-0.109616,-261.036,,
1574385367.69788,-0.593412,5.33213,0.161285,-0.204729,0.106601,-261.061,,
1574385371.91675,-0.553269,5.8018,0.120645,-0.190633,0.0652709,-261.099,,
1574385376.13123,-0.493928,6.52011,0.167518,-0.188349,0.172399,-261.278,0.7434,0.2478
1574385380.51315,-0.485202,7.45945,0.215593,-0.149257,0.26546,-261.291,0.6195,0.2065
1574385384.729,-0.492183,8.012,0.13038,-0.106087,0.106426,-261.291,0.6195,0.2065
1574385389.10297,-0.521853,8.92372,0.209492,-0.011023,0.196602,-261.291,0.7434,0.2478
1574385393.31577,-0.511381,9.8078,0.208756,0.0585915,0.161849,-261.329,0.6195,0.2065
1574385397.7001,-0.507891,10.83,0.224368,0.134993,0.128003,-261.431,0.6195,0.2065
1574385401.92004,-0.521853,11.7694,0.223015,0.158681,0.0714756,-261.431,0.6195,0.2065
1574385406.13916,-0.509636,12.7087,0.222539,0.188097,0.031628,-261.495,0.6195,0.2065
1574385410.36148,-0.511381,13.648,0.222434,0.202144,-0.014271,-261.508,0.6195,0.2065
1574385414.73334,-0.497419,14.8084,0.26565,0.293745,-0.0319573,-261.52,0.6195,0.2065
1574385418.95322,-0.438078,15.7477,0.221125,0.27486,-0.0738372,-261.508,0.618112,0.2065
1574385423.17682,-0.429351,16.4661,0.177978,0.198235,-0.110226,-261.546,,
1574385427.39432,-0.438078,17.5712,0.253348,0.339258,-0.134463,-261.546,3.67033,0.5782
1574385431.76984,-0.424115,18.6486,0.246845,0.339956,-0.162108,-261.533,3.40817,0.5369
1574385435.98431,-0.42237,19.809,0.286155,0.418075,-0.199784,-261.533,3.40817,0.5369
1574385440.19897,-0.42237,20.997,0.280252,0.401768,-0.222123,-261.546,3.40817,0.5369
1574385444.41455,-0.417134,22.4336,0.332478,0.507176,-0.277439,-261.546,3.40817,0.5369
1574385448.78546,-0.424115,23.8426,0.330056,0.483262,-0.303597,-261.546,3.40817,0.5369
1574385453.16647,-0.424115,25.1411,0.297275,0.413643,-0.301911,-261.533,3.40817,0.5369
1574385457.38611,-0.415388,26.4949,0.311422,0.441999,-0.345687,-261.546,3.40817,0.5369
1574385461.59937,-0.408407,27.5723,0.264606,0.343651,-0.349913,-261.546,3.67033,0.5782
1574385465.97226,-0.434587,29.009,0.326731,0.425327,-0.389573,-261.559,3.146,0.4956
1574385470.18842,-0.429351,30.4456,0.329806,0.449842,-0.369719,-261.546,,
1574385474.41052,-0.420624,31.6889,0.305015,0.42754,-0.324855,-261.559,5.44009,0.7021
1574385478.6275,-0.39968,33.2913,0.380437,0.603647,-0.40849,-261.546,5.44009,0.7021
1574385482.99899,-0.397935,34.645,0.294614,0.418535,-0.37651,-261.597,5.42658,0.7021
1574385487.2276,-0.397935,35.9988,0.33459,0.477302,-0.452298,-261.546,5.10737,0.6608
1574385491.44571,-0.410152,37.3801,0.330632,0.446613,-0.447854,-261.584,5.10737,0.6608
1574385495.67133,-0.417134,38.7892,0.333809,0.438991,-0.45175,-261.584,5.42658,0.7021
1574385500.04166,-0.39619,40.3087,0.348354,0.482473,-0.508675,-261.597,5.10737,0.6608
1574385504.2605,-0.401426,41.7453,0.341001,0.439387,-0.52779,-261.623,5.10737,0.6608
1574385508.47504,-0.39619,43.0991,0.320567,0.395617,-0.527705,-261.635,5.42658,0.7021
1574385512.68564,-0.390954,44.4528,0.320339,0.381666,-0.558349,-261.712,5.42658,0.7021
1574385517.06116,-0.401426,45.7237,0.291484,0.29572,-0.535232,-261.61,5.10737,0.6608
1574385521.27771,-0.415388,47.2432,0.359649,0.374796,-0.628339,-261.712,5.42658,0.7021
1574385525.5011,-0.420624,48.9285,0.348487,0.353751,-0.604122,-261.546,0.0,0.0
1574385529.79773,-0.380482,50.1717,0.293148,0.313887,-0.568274,-247.0,,
1574385534.108,-0.258309,51.1111,0.242035,0.357249,-0.656794,-222.284,,
1574385538.26266,-0.216421,51.4978,0.093067,0.0421671,-0.355368,-199.33,,
1574385542.41617,-0.204204,51.7741,0.0692768,-0.0203058,-0.305915,-177.281,,
1574385546.569,-0.191986,52.2714,0.114823,0.116586,-0.575347,-155.041,,
1574385550.87033,-0.165806,52.3543,0.019329,-0.0499862,-0.315352,-132.38,,
1574385555.01096,-0.1309,52.7135,0.090309,-0.151221,-0.109616,-110.829,,
1574385559.15225,-0.102974,52.7411,0.00641756,-0.151221,-0.109616,-89.0354,,
1574385563.29584,-0.0767945,52.9897,0.0600455,-0.151221,-0.109616,-67.3184,,
1574385567.58313,-0.0453786,52.8792,-0.0259719,-0.151221,-0.109616,-44.4148,,
1574385571.75208,-0.0139626,52.9345,0.0132158,-0.151221,-0.109616,-23.17,,
1574385575.89859,0.0191986,52.8516,-0.0199573,-0.151221,-0.109616,-1.46583,,
1574385580.18738,0.0523599,52.7135,-0.0322301,-0.151221,-0.109616,21.157,,
1574385584.47757,0.0802851,52.4096,-0.0708565,-0.151221,-0.109616,43.5502,,
1574385588.61646,0.102974,52.2438,-0.0401953,-0.151221,-0.109616,65.4458,,
1574385592.78473,0.123918,52.0504,-0.0462553,-0.151221,-0.109616,86.5503,,
1574385596.92197,0.153589,51.8018,-0.060002,-0.151221,-0.109616,108.471,,
1574385601.22427,0.188496,51.5255,-0.0641012,-0.151221,-0.109616,130.967,,
1574385605.36386,0.225147,51.1111,-0.100659,-0.0155126,-0.411581,153.041,,
1574385609.54562,0.261799,50.6414,-0.110536,0.00529244,-0.397878,174.86,,
1574385613.70612,0.322886,49.8402,-0.123148,0.00962993,-0.375212,201.158,,
1574385619.08881,0.352556,49.5363,-0.105927,-0.00464068,-0.306987,224.099,,
1574385623.25015,0.389208,48.9009,-0.153376,0.0651141,-0.358481,245.319,,
1574385627.49026,0.420624,48.1273,-0.182791,0.114176,-0.36235,259.903,,
1574385631.57513,0.443314,47.2985,-0.207052,0.159263,-0.353943,,,
1574385635.79453,0.450295,46.3039,-0.235351,0.233314,-0.329841,,,
1574385639.87405,0.446804,45.475,-0.203294,0.206965,-0.249988,,,
1574385644.09561,0.443314,44.5357,-0.221021,0.263596,-0.188747,236.604,,
1574385648.17587,0.427606,43.4306,-0.264949,0.375315,-0.105021,236.527,,
1574385652.64017,0.460767,42.3807,-0.237254,0.277148,-0.0263498,253.587,,
1574385656.76932,0.44855,41.2204,-0.28665,0.346166,0.109757,,,
1574385660.85013,0.47473,40.1429,-0.263893,0.227233,0.171448,,,
1574385664.92844,0.485202,38.9825,-0.284611,0.13764,0.295352,,,
1574385669.14716,0.471239,37.7946,-0.28138,0.0321335,0.363099,,,
1574385673.22821,0.483456,36.6618,-0.273673,-0.0952343,0.366974,255.373,,
1574385677.31711,0.469494,35.4186,-0.294468,-0.248356,0.414476,255.22,,
1574385681.39844,0.466003,34.3964,-0.250667,-0.356172,0.297884,255.169,,
