time,pitch,depth,depth_rate,v_N,v_E,pump_volume,thruster_power,thruster_current
1574388576.16849,-0.418879,32.5413,0.304683,-0.393474,0.450581,-261.291,0.0,0.0
1574388580.39996,-0.390954,34.0871,0.360741,-0.521391,0.567693,-245.979,,
1574388584.55579,-0.274017,34.7496,0.172116,-0.40093,0.305913,-221.468,,
1574388588.72757,-0.216421,35.3017,0.131915,-0.38851,0.25141,-199.024,,
1574388593.02881,-0.207694,35.8261,0.12129,-0.370976,0.231169,-175.954,,
1574388597.33087,-0.195477,36.1298,0.0707938,-0.427114,0.328873,-153.267,,
1574388601.48038,-0.169297,36.461,0.0826854,-0.239002,0.0992714,-131.385,,
1574388605.62784,-0.143117,36.6266,0.0384981,-0.0922677,-0.0905808,-109.668,,
1574388609.91858,-0.10821,36.9026,0.0666582,-0.0922677,-0.0905808,-87.249,,
1574388614.05801,-0.0855211,36.875,-0.00661312,-0.0922677,-0.0905808,-65.5066,,
1574388618.19949,-0.0523599,36.9579,0.0202171,-0.0922677,-0.0905808,-43.2282,,
1574388622.3689,-0.0261799,36.9855,0.00638962,-0.0922677,-0.0905808,-21.9834,,
1574388626.66046,0.010472,36.875,-0.0266955,-0.0922677,-0.0905808,0.397081,,
1574388630.80319,0.0453786,36.875,0.0,-0.0922677,-0.0905808,22.1268,,
1574388634.93774,0.0750492,36.8198,-0.0139339,-0.0922677,-0.0905808,44.3158,,
1574388639.08081,0.101229,36.7094,-0.0256059,-0.0922677,-0.0905808,65.1651,,
1574388643.37131,0.120428,36.4058,-0.0734481,-0.0922677,-0.0905808,88.1963,,
1574388647.52518,0.148353,36.1574,-0.0576667,-0.0922677,-0.0905808,109.518,,
1574388651.67365,0.179769,35.8261,-0.082459,-0.0922677,-0.0905808,131.069,,
1574388655.82083,0.21293,35.7157,-0.0267602,-0.144048,-0.0277658,153.232,,
1574388660.14603,0.249582,35.2189,-0.115146,-0.308251,0.190894,176.136,,
1574388664.31885,0.282743,34.7772,-0.105507,-0.265712,0.147271,197.126,,
1574388668.47516,0.322886,34.3079,-0.113264,-0.250974,0.145598,219.289,,
1574388672.64731,0.357792,33.7283,-0.134306,-0.258709,0.171688,240.827,,
1574388676.97299,0.39619,33.0934,-0.150837,-0.243374,0.190054,260.069,,
1574388681.05939,0.417134,32.4585,-0.151847,-0.209641,0.191391,,,
1574388685.14954,0.432842,31.4924,-0.235522,-0.244034,0.345234,,,
1574388689.23782,0.439823,30.7195,-0.189759,-0.195733,0.258712,,,
1574388693.46448,0.42586,29.7534,-0.226946,-0.219019,0.342875,236.77,,
1574388697.55289,0.420624,28.7597,-0.238644,-0.243353,0.36626,236.553,,
1574388701.86325,0.424115,27.766,-0.235533,-0.248694,0.353615,253.102,0.6195,0.2065
1574388706.1745,0.42237,26.6343,-0.269075,-0.296852,0.410738,,0.6195,0.2065
1574388710.54675,0.441568,25.4197,-0.278117,-0.307568,0.399886,,0.6195,0.2065
1574388714.75681,0.450295,24.3432,-0.257912,-0.313079,0.342785,,0.6195,0.2065
1574388718.96793,0.445059,23.1839,-0.262174,-0.344009,0.341954,255.501,0.6195,0.2065
1574388723.33755,0.438078,22.0245,-0.275507,-0.374874,0.363445,255.437,0.6195,0.2065
1574388727.71689,0.441568,20.8376,-0.270681,-0.375314,0.346943,255.31,0.6195,0.2065
1574388731.92825,0.443314,19.6507,-0.281732,-0.399992,0.35383,255.233,0.6195,0.2065
1574388736.13788,0.439823,18.3533,-0.29708,-0.435915,0.370457,255.105,0.6195,0.2065
1574388740.35178,0.441568,17.1112,-0.304148,-0.441163,0.380923,255.042,0.625168,0.2065
1574388744.71765,0.441568,15.9519,-0.258664,-0.389643,0.308379,255.042,0.625168,0.2065
1574388748.93204,0.438078,14.7649,-0.292133,-0.439355,0.358498,254.965,,
1574388753.14722,0.436332,13.5504,-0.285639,-0.429031,0.353088,254.85,3.43412,0.5369
1574388757.3692,0.439823,12.0874,-0.346921,-0.480148,0.459274,254.761,3.16996,0.4956
1574388761.73965,0.438078,10.4588,-0.374044,-0.509408,0.507375,254.735,3.16996,0.4956
1574388765.95563,0.434587,8.96826,-0.352714,-0.487528,0.478124,254.659,3.16996,0.4956
1574388770.16885,0.455531,7.11885,-0.39224,-0.529542,0.500361,254.493,0.0,0.0
1574388774.44894,0.417134,5.32465,-0.364084,-0.509891,0.526246,241.899,,
1574388778.75583,0.308923,4.35854,-0.308859,-0.463692,0.651136,229.663,,
1574388782.90472,0.261799,3.44763,-0.212878,-0.279577,0.529818,218.753,,
1574388787.20389,0.214676,2.59194,-0.190197,-0.211367,0.564783,209.758,,
1574388791.87045,0.111701,1.95706,-0.140025,-0.0957805,0.412582,197.687,,
1574388796.31873,-0.00523599,1.76384,-0.0432457,-0.140268,0.122413,187.671,,
1574388800.59286,-0.0453786,1.62583,-0.0322467,-0.0922677,-0.0905808,177.501,,
1574388804.86316,-0.0541052,1.59822,-0.00644181,-0.0922677,-0.0905808,167.651,,
1574388809.1312,-0.0767945,1.54302,-0.0135144,-0.0922677,-0.0905808,158.221,,
1574388813.59344,-0.0802851,1.4326,-0.0247008,-0.0922677,-0.0905808,148.141,,
1574388817.90076,-0.0977384,1.405,-0.0061683,-0.0922677,-0.0905808,138.597,,
1574388822.20627,-0.129154,1.23938,-0.0398027,-0.0922677,-0.0905808,129.346,,
1574388826.52335,-0.155334,0.990953,-0.0571231,-0.0922677,-0.0905808,120.236,,
1574388830.96735,-0.179769,0.935747,-0.012564,-0.0922677,-0.0905808,110.653,,
1574388835.25317,-0.193732,0.88054,-0.0124816,-0.0922677,-0.0905808,102.002,,
1574388839.5368,-0.18675,0.549303,-0.0772656,-0.0922677,-0.0905808,93.7595,,
1574388843.80692,-0.179769,0.521699,-0.00647809,-0.0922677,-0.0905808,85.185,,
1574388848.27042,-0.198968,0.273271,-0.0557264,0.11247,-0.276226,77.3889,,
1574388852.56445,0.0261799,0.576906,0.0703672,-0.48655,0.221923,70.1797,,
1574388856.85422,-0.015708,0.052446,-0.121797,-0.285518,0.0334839,62.996,,
1574388861.14252,-0.00523599,1.18417,0.262704,-0.0922677,-0.0905808,55.7102,,
1574388865.58255,-0.00349066,1.70863,0.118228,-0.0922677,-0.0905808,48.2841,,
1574388869.85144,0.015708,1.59822,-0.0267472,-0.0922677,-0.0905808,41.3301,,
1574388874.12314,0.0383972,0.411287,-0.270311,-0.0922677,-0.0905808,34.4016,,
1574388878.40564,0.0296706,0.908143,0.11536,-0.0922677,-0.0905808,27.4603,,
1574388882.85602,0.0331613,0.0,-0.203848,-0.0922677,-0.0905808,20.5573,,
1574388887.14163,0.0575959,2.23309,0.523955,-0.0922677,-0.0905808,13.7054,,
1574388891.41187,0.0296706,1.4326,-0.194767,-0.0922677,-0.0905808,6.87899,,
1574388895.7002,0.0226893,0.825334,-0.137298,-0.0922677,-0.0905808,0.0780891,,
1574388900.16489,0.00349066,0.935747,0.024734,-0.0922677,-0.0905808,-6.36554,,
1574388904.43347,0.0,0.190462,-0.1816,-0.0922677,-0.0905808,-13.192,,
1574388908.87134,0.0,2.37111,0.481698,-0.226305,-0.151665,-19.7887,,
1574388913.31653,0.0,0.908143,-0.328609,-0.21766,-0.137068,-26.3982,0.7434,0.2478
1574388917.94177,0.0,0.0800491,-0.17897,-0.341996,-0.228947,-33.416,0.7434,0.2478
1574388922.56149,0.0,0.162859,0.017288,-0.303431,-0.278043,-40.1786,0.7434,0.2478
1574388927.18634,0.0,0.107652,-0.0124732,-0.141648,-0.149266,-46.7499,0.7434,0.2478
1574388931.80737,0.0,2.78516,0.573956,-0.23255,-0.109926,-53.3083,0.618602,0.2065
1574388936.41031,0.0,1.76384,-0.223434,-0.39119,-0.127861,-59.9306,,
1574388941.00739,0.0,0.273271,-0.33065,-0.50225,-0.111346,-66.5911,0.6195,0.2065
1574388945.60452,0.0,0.356081,0.0179747,-0.755983,-0.325578,-73.66,0.6195,0.2065
1574388950.20139,0.0,0.466493,0.0238833,-0.755983,-0.325578,-81.1244,0.6195,0.2065
1574388954.80008,0.0,1.07376,0.133027,-0.755983,-0.325578,-89.6606,0.6195,0.2065
1574388959.39731,0.0,1.90186,0.181679,-0.755983,-0.325578,-99.0772,0.6195,0.2065
1574388963.99191,0.0,2.61954,0.155646,-0.387677,-0.225207,-109.451,0.6195,0.2065
1574388968.43799,0.0,3.33722,0.158219,-0.755983,-0.325578,-119.837,,
1574388973.05493,0.0,4.35854,0.219591,-0.755983,-0.325578,-131.895,3.40054,0.5369
1574388977.68265,-0.466003,5.73869,0.283633,-0.554657,-0.322128,-145.42,3.40054,0.5369
1574388982.00223,-0.42237,7.06364,0.330329,-0.718406,-0.319715,-158.895,3.40054,0.5369
1574388986.31296,-0.326377,8.14017,0.240617,-0.69757,-0.190788,-172.93,3.40054,0.5369
1574388990.8147,-0.342085,9.13388,0.227342,-0.647089,-0.0615038,-188.459,3.66212,0.5782
1574388995.11395,-0.359538,10.0448,0.205714,-0.555368,0.0343731,-204.651,3.65282,0.5782
1574388999.42386,-0.376991,11.2041,0.270556,-0.624433,0.20198,-220.728,3.3919,0.5369
1574389003.73752,-0.404916,12.4187,0.280948,-0.530403,0.303918,-238.055,3.3919,0.5369
1574389008.21326,-0.429351,13.6056,0.265712,-0.403644,0.333307,-255.919,3.3919,0.5369
1574389012.5372,-0.443314,14.9581,0.318473,-0.368259,0.45579,,3.65282,0.5782
1574389016.75626,-0.457276,16.4211,0.343419,-0.312253,0.510557,-261.648,,
1574389020.96814,-0.44855,17.8841,0.345773,-0.281182,0.539103,-261.75,5.42135,0.7021
1574389025.35306,-0.439823,19.2642,0.313958,-0.262959,0.493139,-261.801,5.10245,0.6608
1574389029.56799,-0.429351,20.672,0.333119,-0.292314,0.540044,-261.878,5.10245,0.6608
1574389033.95218,-0.424115,22.1074,0.341022,-0.342505,0.54795,-261.878,5.10245,0.6608
1574389038.16602,-0.418879,23.5979,0.35097,-0.392093,0.558301,-261.929,5.10245,0.6608
1574389042.55194,-0.415388,25.0885,0.340702,-0.460797,0.503796,-262.018,5.42135,0.7021
1574389046.76706,-0.415388,26.6067,0.363547,-0.532319,0.51288,-262.044,5.10245,0.6608
1574389050.97989,-0.415388,28.0972,0.342031,-0.542642,0.448061,-262.018,5.42135,0.7021
1574389055.18872,-0.406662,29.5326,0.355552,-0.621281,0.434752,-262.044,5.42135,0.7021
1574389059.56891,-0.39619,30.9128,0.301279,-0.566508,0.34857,-262.018,5.41703,0.7021
1574389063.78888,-0.411898,32.2653,0.322113,-0.558369,0.385386,-262.056,5.41703,0.7021
1574389068.00522,-0.436332,33.7559,0.353467,-0.610005,0.367475,-262.056,5.41703,0.7021
1574389072.21564,-0.441568,35.4121,0.388412,-0.631841,0.432302,-262.056,5.09838,0.6608
1574389076.59631,-0.429351,36.9302,0.350779,-0.553288,0.432344,-262.056,5.41703,0.7021
1574389080.8067,-0.429351,38.3932,0.358395,-0.538694,0.464661,-262.056,5.09838,0.6608
1574389085.0332,-0.438078,40.0494,0.377694,-0.517731,0.510323,-262.056,5.41703,0.7021
1574389089.25085,-0.445059,41.4572,0.346995,-0.435777,0.478861,-262.056,5.09838,0.6608
1574389093.63141,-0.453786,43.2514,0.409823,-0.419529,0.608047,-262.056,5.09838,0.6608
1574389098.00378,-0.431096,44.8523,0.353184,-0.34509,0.561235,-262.056,5.09838,0.6608
1574389102.22009,-0.42586,46.3981,0.364828,-0.359109,0.590319,-262.056,5.09838,0.6608
1574389106.45276,-0.417134,47.9163,0.360868,-0.345973,0.602702,-262.044,,
1574389110.82886,-0.420624,49.2689,0.318323,-0.318089,0.513405,-262.056,4.96774,0.6608
1574389115.05139,-0.410152,50.7042,0.342324,-0.398578,0.551613,-262.056,4.96774,0.6608
1574389119.26694,-0.411898,52.25,0.35324,-0.446883,0.549161,-262.082,4.96774,0.6608
1574389123.48438,-0.417134,53.4921,0.294626,-0.424014,0.410634,-262.082,4.96579,0.6608
1574389127.8577,-0.413643,54.9551,0.347086,-0.517911,0.484643,-262.056,4.96579,0.6608
1574389132.08249,-0.413643,56.5285,0.333484,-0.530291,0.438898,-262.056,0.0,0.0
1574389136.3364,-0.387463,57.881,0.309367,-0.543429,0.415791,-243.899,,
1574389140.51321,-0.263545,58.4883,0.166375,-0.398045,0.305049,-219.962,,
1574389144.84488,-0.204204,59.0128,0.125169,-0.32936,0.285916,-196.217,,
1574389149.01804,-0.190241,59.482,0.107825,-0.308078,0.403388,-174.283,,
1574389153.16394,-0.179769,59.7856,0.0732886,-0.168782,0.138095,-152.285,,
1574389157.30682,-0.158825,60.0065,0.0533265,-0.0922677,-0.0905808,-130.657,,
1574389161.59933,-0.116937,60.2549,0.0578952,-0.0922677,-0.0905808,-108.175,,
1574389165.74005,-0.0925025,60.3101,0.0133059,-0.0922677,-0.0905808,-86.4196,,
1574389169.88538,-0.0733038,60.4757,0.0400626,-0.0922677,-0.0905808,-64.741,,
1574389174.02908,-0.0453786,60.3653,-0.027617,-0.0922677,-0.0905808,-43.241,,
1574389178.32248,-0.00523599,60.2549,-0.0257072,-0.0922677,-0.0905808,-20.784,,
1574389182.46301,0.0314159,60.2273,-0.00668195,-0.0922677,-0.0905808,0.818149,,
1574389186.60355,0.0663225,60.1997,-0.00664176,-0.0922677,-0.0905808,22.3309,,
1574389190.741,0.0837758,59.9513,-0.0605185,-0.0922677,-0.0905808,44.6986,,
1574389195.06049,0.106465,59.7028,-0.0570051,-0.0922677,-0.0905808,66.1348,,
1574389199.20102,0.132645,59.482,-0.0518978,-0.0922677,-0.0905808,87.8773,,
1574389203.34241,0.16057,59.1232,-0.0901837,-0.0922677,-0.0905808,110.079,,
1574389207.48056,0.195477,59.0128,-0.0266633,-0.0922677,-0.0905808,131.63,,
1574389211.78027,0.232129,58.4607,-0.123975,-0.238339,0.286014,153.921,,
1574389215.95889,0.268781,57.9638,-0.123504,-0.235144,0.241175,175.957,,
1574389220.13339,0.308923,57.6602,-0.0697529,-0.162161,0.0717106,196.832,,
1574389224.44067,0.350811,56.8597,-0.194058,-0.290422,0.326732,219.761,,
1574389228.75977,0.380482,56.3353,-0.121122,-0.222593,0.138833,242.027,,
1574389232.93793,0.401426,55.6728,-0.15777,-0.257105,0.194925,260.145,,
1574389237.02182,0.42237,54.8447,-0.207231,-0.305995,0.265121,,,
1574389241.10092,0.436332,53.9338,-0.221739,-0.331134,0.267584,,,
1574389245.32901,0.432842,52.9401,-0.227342,-0.353927,0.269562,,,
1574389249.41251,0.431096,51.9188,-0.246933,-0.388928,0.29464,236.642,,
1574389253.50876,0.431096,50.8146,-0.266054,-0.412306,0.324997,236.578,,
1574389257.81018,0.436332,49.8209,-0.230346,-0.351523,0.274227,252.63,0.6195,0.2065
1574389262.25177,0.431096,48.6892,-0.267295,-0.389254,0.344785,,0.6195,0.2065
1574389266.47073,0.44855,47.6403,-0.249446,-0.36435,0.295121,,0.6195,0.2065
1574389270.68634,0.460767,46.3153,-0.314491,-0.434574,0.378838,,0.6195,0.2065
1574389274.8985,0.45204,45.0732,-0.293373,-0.418384,0.355,255.463,0.6195,0.2065
1574389279.26657,0.45204,43.8862,-0.270866,-0.380681,0.329063,255.31,0.6195,0.2065
1574389283.48193,0.446804,42.6441,-0.295396,-0.41178,0.372578,255.169,0.6195,0.2065
1574389287.85019,0.438078,41.3467,-0.296063,-0.42636,0.377799,255.067,0.6195,0.2065
1574389292.06323,0.443314,40.215,-0.268692,-0.401574,0.321377,255.003,0.6195,0.2065
1574389296.43509,0.446804,39.1385,-0.246175,-0.368413,0.286724,254.927,0.6195,0.2065
1574389300.65665,0.450295,37.8964,-0.295116,-0.426342,0.355985,254.94,0.6195,0.2065
1574389304.86542,0.457276,36.7094,-0.281598,-0.396995,0.335058,254.914,,
1574389309.07977,0.459022,35.2741,-0.337812,-0.462625,0.415448,254.723,3.42207,0.5369
1574389313.45892,0.441568,33.7559,-0.345118,-0.482249,0.450142,254.71,3.41295,0.5369
1574389317.68176,0.445059,32.0997,-0.392648,-0.498289,0.544297,254.608,3.15042,0.4956
1574389321.89902,0.462512,30.3607,-0.399311,-0.503255,0.521032,254.544,3.15042,0.4956
1574389326.11911,0.469494,28.7597,-0.37938,-0.435673,0.50662,254.493,3.15042,0.4956
1574389330.48746,0.45204,26.9931,-0.404905,-0.466715,0.576676,254.467,3.41295,0.5369
1574389334.70367,0.446804,25.3921,-0.395989,-0.439497,0.582164,254.455,3.15042,0.4956
1574389338.918,0.45204,23.7083,-0.400521,-0.383091,0.608078,254.467,3.15042,0.4956
1574389343.12704,0.44855,22.0798,-0.372674,-0.365949,0.563674,254.442,3.15042,0.4956
1574389347.50314,0.44855,20.5064,-0.374169,-0.342803,0.575956,254.455,3.41295,0.5369
1574389351.87067,0.457276,18.795,-0.378711,-0.352428,0.566509,254.416,,
1574389356.08569,0.455531,17.1112,-0.412492,-0.409343,0.614944,254.391,5.22739,0.6608
1574389360.30042,0.460767,15.3722,-0.412672,-0.38986,0.613918,254.353,5.22739,0.6608
1574389364.66818,0.460767,13.3572,-0.463119,-0.463524,0.684292,254.378,5.5541,0.7021
1574389368.88058,0.459022,11.563,-0.425469,-0.461568,0.609859,254.34,5.22739,0.6608
1574389373.09442,0.455531,9.65834,-0.448356,-0.497636,0.646782,254.302,5.22739,0.6608
1574389377.31073,0.464258,7.64331,-0.424843,-0.532622,0.554954,254.123,0.0,0.0
1574389381.75003,0.445059,5.51787,-0.41955,-0.544034,0.576675,240.98,,
1574389385.92896,0.342085,4.46895,-0.350575,-0.56253,0.63356,229.165,,
1574389390.08066,0.256563,3.42003,-0.252874,-0.503749,0.578272,218.192,,
1574389394.22672,0.207694,2.67474,-0.172042,-0.319201,0.479676,207.869,,
1574389398.68622,0.120428,2.06748,-0.134114,-0.202571,0.402886,197.368,,
1574389402.9603,0.00698132,1.76384,-0.0720025,-0.143473,0.121077,187.517,,
1574389407.24207,-0.0436332,1.68103,-0.0192312,-0.0922677,-0.0905808,177.042,,
1574389411.55603,-0.0366519,1.54302,-0.0332328,-0.0922677,-0.0905808,167.089,,
1574389416.01587,-0.0453786,1.59822,0.0123698,-0.0922677,-0.0905808,157.175,,
1574389420.2944,-0.0610865,1.51541,-0.0187225,-0.0922677,-0.0905808,147.784,,
1574389424.56876,-0.0785398,1.4326,-0.0194115,-0.0922677,-0.0905808,137.959,,
1574389428.8381,-0.109956,1.32219,-0.0258215,-0.0922677,-0.0905808,128.568,,
1574389433.29892,-0.144862,1.07376,-0.0575999,-0.0922677,-0.0905808,118.743,,
1574389437.57199,-0.165806,0.990953,-0.0192715,-0.0922677,-0.0905808,109.569,,
1574389441.88605,-0.136136,0.935747,-0.0125955,-0.0922677,-0.0905808,100.828,,
1574389446.17154,-0.155334,0.632112,-0.0719002,-0.0922677,-0.0905808,92.1901,,
1574389450.64902,-0.181514,0.466493,-0.035594,-0.0922677,-0.0905808,83.6539,,
1574389454.91318,-0.174533,0.107652,-0.0852961,-0.0922677,-0.0905808,75.8449,,
1574389459.1998,-0.0645772,0.0800491,-0.00645839,-0.0922677,-0.0905808,68.4188,,
1574389463.49466,-0.0122173,0.852937,0.180076,-0.0922677,-0.0905808,61.2351,,
1574389467.95041,0.0575959,0.0248428,-0.18538,-0.0922677,-0.0905808,53.8856,,
1574389472.26083,0.0122173,1.32219,0.299618,-0.0922677,-0.0905808,46.906,,
1574389476.71851,0.010472,0.135255,-0.265474,-0.0922677,-0.0905808,39.7861,,
1574389480.99899,-0.00349066,0.604509,0.113374,-0.0922677,-0.0905808,32.8959,,
1574389485.43237,0.010472,1.10137,0.108579,-0.0922677,-0.0905808,25.5336,,
1574389489.71088,0.0383972,0.659715,-0.107615,-0.0922677,-0.0905808,18.9113,,
1574389493.9808,0.0279253,0.935747,0.0645688,-0.0922677,-0.0905808,12.0211,,
1574389498.2807,0.0401426,0.0,-0.216408,-0.0922677,-0.0905808,5.43715,,
1574389502.73511,0.0261799,0.576906,0.125061,-0.0922677,-0.0905808,-1.49135,,
1574389507.01895,0.0314159,0.549303,-0.00666743,-0.0922677,-0.0905808,-7.97326,,
1574389511.28372,-0.0139626,1.62583,0.2464,0.277191,-0.135795,-14.519,,
1574389515.70798,-0.0139626,1.4326,-0.0443271,0.0,-0.0,-21.0902,,
1574389520.30219,-0.0139626,0.0248428,-0.315712,-0.427446,-0.177929,-27.9549,0.7434,0.2478
1574389524.90045,-0.0139626,0.576906,0.119675,-0.430783,-0.16969,-34.7175,0.7434,0.2478
1574389529.50064,-0.0139626,0.770128,0.0419319,-0.601268,-0.139919,-41.5312,0.7434,0.2478
1574389534.09979,-0.0139626,0.107652,-0.143735,-0.416431,-0.107569,-48.0003,0.6195,0.2065
1574389538.71378,-0.0139626,1.29459,0.251736,-0.0,-0.0,-54.6481,0.7434,0.2478
1574389543.33322,-0.0139626,1.15657,-0.0300819,-0.0,-0.0,-61.0917,0.7434,0.2478
1574389547.94684,-0.0139626,0.770128,-0.083664,-0.0,-0.0,-67.6374,0.6195,0.2065
1574389552.5589,-0.0139626,3.25441,0.538073,-0.234248,-0.10626,-74.2724,0.6195,0.2065
1574389557.18011,-0.0139626,0.0,-0.70123,-0.289119,-0.108097,-80.6395,0.6195,0.2065
1574389561.80414,-0.0139626,1.23938,0.268788,-0.61787,-0.25593,-86.9683,0.7434,0.2478
1574389566.40155,-0.0139626,1.23938,0.0,-0.555094,-0.373008,-93.2971,0.6195,0.2065
1574389571.00064,-0.0139626,0.162859,-0.242624,-0.594592,-0.166013,-99.2176,,
1574389575.59958,-0.0139626,1.70863,0.338837,-0.717902,-0.057761,-105.291,3.64619,0.5782
1574389580.19318,-0.0139626,1.84665,0.0300622,-0.861794,-0.148858,-111.263,3.64619,0.5782
1574389584.79788,-0.0139626,0.245668,-0.34895,0.468963,-1.36197,-117.566,3.64619,0.5782
1574389589.39679,-0.0139626,0.770128,0.11325,-0.235324,-1.83699,-124.775,3.38575,0.5369
1574389593.99527,-0.0139626,1.90186,0.246082,-0.662861,-0.120484,-133.949,3.38575,0.5369
1574389598.46112,-0.0139626,3.22681,0.289924,-0.235324,-1.83699,-144.157,3.38575,0.5369
1574389603.08228,-0.0139626,4.82779,0.346833,-0.235324,-1.83699,-156.381,3.64619,0.5782
1574389607.70151,-0.455531,6.31836,0.309375,-0.640224,-0.274988,-169.906,3.38575,0.5369
1574389612.18884,-0.413643,7.83653,0.346457,-0.791184,-0.237866,-184.248,3.38575,0.5369
1574389616.49649,-0.3735,8.96826,0.263929,-0.687473,-0.140562,-198.768,3.38575,0.5369
1574389620.7944,-0.378736,10.1828,0.282254,-0.72132,-0.0377579,-215.063,,
1574389625.12262,-0.39968,11.5354,0.32219,-0.742897,0.127117,-231.688,5.39233,0.7021
1574389629.62073,-0.42586,12.9707,0.308946,-0.642865,0.189963,-249.284,5.39233,0.7021
1574389633.94022,-0.441568,14.5717,0.370084,-0.649895,0.357763,,5.05422,0.6608
1574389638.16745,-0.455531,16.0347,0.363019,-0.550642,0.411404,-261.814,5.05422,0.6608
1574389642.38275,-0.453786,17.6909,0.376835,-0.50484,0.485693,-261.954,5.3701,0.7021
1574389646.76456,-0.455531,19.2642,0.360701,-0.399936,0.510656,-262.018,5.3701,0.7021
1574389650.9808,-0.446804,20.6168,0.333306,-0.37602,0.478538,-262.044,5.05422,0.6608
1574389655.20407,-0.441568,22.3282,0.392882,-0.460775,0.574223,-262.044,5.05422,0.6608
1574389659.42468,-0.434587,23.7083,0.337694,-0.473333,0.45162,-262.044,5.3701,0.7021
1574389663.811,-0.420624,25.3921,0.384955,-0.59889,0.504698,-262.056,5.3701,0.7021
1574389668.02606,-0.417134,26.8827,0.35397,-0.61828,0.406844,-262.056,5.05422,0.6608
1574389672.24191,-0.42237,28.4285,0.353725,-0.627473,0.382929,-262.056,5.05422,0.6608
1574389676.45328,-0.411898,29.7534,0.32731,-0.65359,0.288036,-262.082,5.05422,0.6608
1574389680.8273,-0.39619,31.4096,0.36504,-0.771605,0.303217,-262.056,5.3701,0.7021
1574389685.04416,-0.411898,32.569,0.273621,-0.584063,0.186531,-262.095,5.05422,0.6608
1574389689.26395,-0.432842,34.1147,0.363883,-0.725339,0.247447,-262.12,5.05422,0.6608
1574389693.48132,-0.445059,35.4397,0.328772,-0.652307,0.19724,-262.235,5.05422,0.6608
1574389697.85068,-0.438078,37.0959,0.375979,-0.735738,0.260251,-262.248,5.37929,0.7021
1574389702.06985,-0.436332,38.6968,0.36855,-0.716794,0.26999,-262.286,5.06287,0.6608
1574389706.29565,-0.441568,40.215,0.373199,-0.708196,0.285384,-262.299,5.37929,0.7021
1574389710.5145,-0.457276,41.8436,0.387021,-0.681845,0.326863,-262.312,,
1574389714.88443,-0.455531,43.555,0.392612,-0.653468,0.385352,-262.26,4.98643,0.6608
1574389719.10291,-0.441568,45.0732,0.358313,-0.590405,0.390465,-262.286,5.29808,0.7021
1574389723.32541,-0.441568,46.6189,0.354617,-0.56743,0.403186,-262.299,5.29808,0.7021
1574389727.69244,-0.432842,48.2475,0.372163,-0.613227,0.426754,-262.312,5.29808,0.7021
1574389732.07312,-0.439823,49.6829,0.33949,-0.556131,0.376533,-262.299,5.29808,0.7021
1574389736.28815,-0.413643,51.1459,0.348657,-0.610245,0.40788,-262.324,4.98643,0.6608
1574389740.50064,-0.42237,52.5812,0.342487,-0.595607,0.383742,-262.312,4.98643,0.6608
1574389744.71039,-0.431096,53.9614,0.325739,-0.557176,0.35525,-262.312,5.29808,0.7021
1574389749.07663,-0.431096,55.6728,0.389928,-0.663831,0.429501,-262.312,5.29808,0.7021
1574389753.29068,-0.436332,57.0253,0.322037,-0.556057,0.334404,-262.312,4.67478,0.6195
1574389757.50848,-0.434587,58.5159,0.353551,-0.611415,0.37034,-262.299,,
1574389761.72626,-0.42237,60.0341,0.355961,-0.640761,0.374575,-262.312,4.87941,0.6608
1574389766.10153,-0.42237,61.6075,0.362279,-0.662822,0.368157,-262.312,4.87941,0.6608
1574389770.3118,-0.413643,62.8772,0.302392,-0.592466,0.279546,-262.312,4.87941,0.6608
1574389774.52631,-0.424115,64.423,0.364914,-0.693185,0.331751,-262.324,4.87941,0.6608
1574389778.75552,-0.415388,65.6375,0.289314,-0.57938,0.246712,-262.312,4.87941,0.6608
1574389783.12558,-0.420624,67.2385,0.364605,-0.710667,0.315632,-262.35,4.87941,0.6608
1574389787.34863,-0.427606,68.5634,0.315464,-0.623611,0.245321,-262.35,4.87941,0.6608
1574389791.72015,-0.431096,70.2472,0.371944,-0.712231,0.307429,-262.363,4.57444,0.6195
1574389795.93423,-0.436332,71.655,0.346313,-0.658206,0.281171,-262.388,4.87941,0.6608
1574389800.35822,-0.427606,73.1456,0.338305,-0.65881,0.275932,-262.324,4.87941,0.6608
1574389804.61588,-0.427606,74.4981,0.317203,-0.630088,0.241584,-262.324,,
1574389808.82614,-0.438078,76.1543,0.395177,-0.744472,0.320134,-262.375,4.9664,0.6608
1574389813.04126,-0.42586,77.6173,0.339909,-0.661907,0.282181,-262.35,4.9664,0.6608
1574389817.41766,-0.420624,78.887,0.281166,-0.559095,0.233873,-262.439,4.9664,0.6608
1574389821.64014,-0.424115,80.4604,0.390126,-0.746814,0.344299,-262.439,4.9664,0.6608
1574389825.85535,-0.42586,81.9234,0.341735,-0.652952,0.302015,-262.414,5.27525,0.7021
1574389830.08792,-0.429351,83.3863,0.32231,-0.603942,0.293595,-262.299,0.0,0.0
1574389834.48932,-0.383972,84.9321,0.342289,-0.683778,0.383308,-243.147,,
1574389838.64572,-0.253073,85.5118,0.153189,-0.448365,0.221159,-219.937,,
1574389842.79868,-0.197222,86.0638,0.13322,-0.462278,0.307598,-197.225,,
1574389846.93646,-0.181514,86.5331,0.113346,-0.252048,0.0932256,-175.048,,
